rank:1 |send count:25 | recv count: 24 |total Time:2.553885 |compute Time:0.000018 |commuTime:0.767780 |Sync Time:1.762247 |IO Time:0.000000
rank:2 |send count:13 | recv count: 12 |total Time:2.542231 |compute Time:0.000021 |commuTime:0.975211 |Sync Time:1.554496 |IO Time:0.000000
rank:4 |send count:13 | recv count: 12 |total Time:2.553474 |compute Time:0.000018 |commuTime:2.490237 |Sync Time:0.030219 |IO Time:0.000000
rank:6 |send count:13 | recv count: 12 |total Time:2.541035 |compute Time:0.000017 |commuTime:0.219414 |Sync Time:2.292304 |IO Time:0.000000
rank:7 |send count:25 | recv count: 24 |total Time:2.541093 |compute Time:0.000023 |commuTime:2.120190 |Sync Time:0.382816 |IO Time:0.000000
rank:12 |send count:13 | recv count: 12 |total Time:2.552393 |compute Time:0.000014 |commuTime:1.050273 |Sync Time:1.434649 |IO Time:0.000000
rank:13 |send count:13 | recv count: 12 |total Time:2.552797 |compute Time:0.000015 |commuTime:1.342978 |Sync Time:1.132731 |IO Time:0.000000
rank:18 |send count:49 | recv count: 48 |total Time:2.542341 |compute Time:0.000018 |commuTime:1.759873 |Sync Time:0.698617 |IO Time:0.000000
rank:19 |send count:49 | recv count: 48 |total Time:2.542393 |compute Time:0.000026 |commuTime:2.407801 |Sync Time:0.041909 |IO Time:0.000000
rank:24 |send count:25 | recv count: 24 |total Time:2.555207 |compute Time:0.000018 |commuTime:0.374763 |Sync Time:2.056892 |IO Time:0.000000
rank:25 |send count:25 | recv count: 24 |total Time:2.555241 |compute Time:0.000021 |commuTime:1.245834 |Sync Time:1.177123 |IO Time:0.000000
rank:30 |send count:25 | recv count: 24 |total Time:2.541727 |compute Time:0.000019 |commuTime:1.649158 |Sync Time:0.755875 |IO Time:0.000000
rank:31 |send count:49 | recv count: 48 |total Time:2.541849 |compute Time:0.000025 |commuTime:1.886966 |Sync Time:0.509714 |IO Time:0.000000
rank:36 |send count:25 | recv count: 24 |total Time:2.552398 |compute Time:0.000020 |commuTime:2.142780 |Sync Time:0.237724 |IO Time:0.000000
rank:37 |send count:37 | recv count: 36 |total Time:2.553097 |compute Time:0.000023 |commuTime:1.750834 |Sync Time:0.621266 |IO Time:0.000000
rank:42 |send count:25 | recv count: 24 |total Time:2.539849 |compute Time:0.000017 |commuTime:0.711629 |Sync Time:1.643070 |IO Time:0.000000
rank:43 |send count:13 | recv count: 12 |total Time:2.539937 |compute Time:0.000014 |commuTime:0.095423 |Sync Time:2.250154 |IO Time:0.000000
rank:48 |send count:37 | recv count: 36 |total Time:2.554893 |compute Time:0.000018 |commuTime:2.068248 |Sync Time:0.259245 |IO Time:0.000000
rank:49 |send count:25 | recv count: 24 |total Time:2.555249 |compute Time:0.000021 |commuTime:1.043131 |Sync Time:1.275957 |IO Time:0.000000
rank:54 |send count:37 | recv count: 36 |total Time:2.541448 |compute Time:0.000020 |commuTime:1.375180 |Sync Time:0.926557 |IO Time:0.000000
rank:55 |send count:61 | recv count: 60 |total Time:2.541543 |compute Time:0.000025 |commuTime:1.624595 |Sync Time:0.668743 |IO Time:0.000000
rank:60 |send count:13 | recv count: 12 |total Time:2.554925 |compute Time:0.000019 |commuTime:1.212399 |Sync Time:1.063153 |IO Time:0.000000
rank:61 |send count:37 | recv count: 36 |total Time:2.554979 |compute Time:0.000020 |commuTime:0.606031 |Sync Time:1.660594 |IO Time:0.000000
rank:66 |send count:37 | recv count: 36 |total Time:2.542070 |compute Time:0.000018 |commuTime:2.158347 |Sync Time:0.090320 |IO Time:0.000000
rank:67 |send count:61 | recv count: 60 |total Time:2.542203 |compute Time:0.000024 |commuTime:1.757094 |Sync Time:0.483391 |IO Time:0.000000
rank:72 |send count:61 | recv count: 60 |total Time:2.555952 |compute Time:0.000024 |commuTime:1.521708 |Sync Time:0.702388 |IO Time:0.000000
rank:73 |send count:25 | recv count: 24 |total Time:2.556377 |compute Time:0.000019 |commuTime:1.000538 |Sync Time:1.215137 |IO Time:0.000000
rank:78 |send count:13 | recv count: 12 |total Time:2.540712 |compute Time:0.000015 |commuTime:1.143173 |Sync Time:1.054745 |IO Time:0.000000
rank:79 |send count:13 | recv count: 12 |total Time:2.540813 |compute Time:0.000019 |commuTime:1.071317 |Sync Time:1.117558 |IO Time:0.000000
rank:84 |send count:13 | recv count: 12 |total Time:2.556420 |compute Time:0.000013 |commuTime:2.004092 |Sync Time:0.166633 |IO Time:0.000000
rank:85 |send count:49 | recv count: 48 |total Time:2.552861 |compute Time:0.000023 |commuTime:1.676120 |Sync Time:0.485620 |IO Time:0.000000
rank:90 |send count:13 | recv count: 12 |total Time:2.541727 |compute Time:0.000018 |commuTime:0.150531 |Sync Time:1.989806 |IO Time:0.000000
rank:91 |send count:13 | recv count: 12 |total Time:2.541844 |compute Time:0.000017 |commuTime:1.417514 |Sync Time:0.713959 |IO Time:0.000000
rank:96 |send count:25 | recv count: 24 |total Time:2.556137 |compute Time:0.000020 |commuTime:1.738534 |Sync Time:0.375601 |IO Time:0.000000
rank:97 |send count:25 | recv count: 24 |total Time:2.556200 |compute Time:0.000023 |commuTime:0.326025 |Sync Time:1.779508 |IO Time:0.000000
rank:102 |send count:25 | recv count: 24 |total Time:2.542353 |compute Time:0.000021 |commuTime:1.967379 |Sync Time:0.120152 |IO Time:0.000000
rank:103 |send count:13 | recv count: 12 |total Time:2.542504 |compute Time:0.000020 |commuTime:0.616496 |Sync Time:1.462753 |IO Time:0.000000
rank:108 |send count:37 | recv count: 36 |total Time:2.553027 |compute Time:0.000016 |commuTime:1.270479 |Sync Time:0.792397 |IO Time:0.000000
rank:109 |send count:49 | recv count: 48 |total Time:2.553630 |compute Time:0.000022 |commuTime:1.924337 |Sync Time:0.128046 |IO Time:0.000000
rank:114 |send count:37 | recv count: 36 |total Time:2.542206 |compute Time:0.000019 |commuTime:1.465189 |Sync Time:0.569389 |IO Time:0.000000
rank:115 |send count:61 | recv count: 60 |total Time:2.542287 |compute Time:0.000021 |commuTime:1.433643 |Sync Time:0.592277 |IO Time:0.000000
rank:120 |send count:25 | recv count: 24 |total Time:2.555709 |compute Time:0.000016 |commuTime:1.959307 |Sync Time:0.048616 |IO Time:0.000000
rank:121 |send count:37 | recv count: 36 |total Time:2.556082 |compute Time:0.000015 |commuTime:1.755126 |Sync Time:0.244017 |IO Time:0.000000
rank:126 |send count:13 | recv count: 12 |total Time:2.540443 |compute Time:0.000014 |commuTime:0.038402 |Sync Time:1.943621 |IO Time:0.000000
rank:127 |send count:25 | recv count: 24 |total Time:2.540555 |compute Time:0.000021 |commuTime:1.191331 |Sync Time:0.782566 |IO Time:0.000000
rank:132 |send count:37 | recv count: 36 |total Time:2.554560 |compute Time:0.000015 |commuTime:1.791860 |Sync Time:0.164645 |IO Time:0.000000
rank:133 |send count:25 | recv count: 24 |total Time:2.554627 |compute Time:0.000019 |commuTime:0.229661 |Sync Time:1.717984 |IO Time:0.000000
rank:138 |send count:13 | recv count: 12 |total Time:2.542267 |compute Time:0.000016 |commuTime:0.196311 |Sync Time:1.733055 |IO Time:0.000000
rank:139 |send count:25 | recv count: 24 |total Time:2.542443 |compute Time:0.000013 |commuTime:0.033842 |Sync Time:1.887178 |IO Time:0.000000
rank:144 |send count:25 | recv count: 24 |total Time:2.554811 |compute Time:0.000023 |commuTime:1.380664 |Sync Time:0.523307 |IO Time:0.000000
rank:145 |send count:49 | recv count: 48 |total Time:2.555500 |compute Time:0.000019 |commuTime:1.440860 |Sync Time:0.454980 |IO Time:0.000000
rank:150 |send count:13 | recv count: 12 |total Time:2.542937 |compute Time:0.000016 |commuTime:1.379035 |Sync Time:0.499546 |IO Time:0.000000
rank:151 |send count:13 | recv count: 12 |total Time:2.543038 |compute Time:0.000013 |commuTime:0.039179 |Sync Time:1.830097 |IO Time:0.000000
rank:156 |send count:25 | recv count: 24 |total Time:2.554358 |compute Time:0.000019 |commuTime:1.797591 |Sync Time:0.053724 |IO Time:0.000000
rank:157 |send count:49 | recv count: 48 |total Time:2.555084 |compute Time:0.000020 |commuTime:1.617016 |Sync Time:0.225556 |IO Time:0.000000
rank:162 |send count:25 | recv count: 24 |total Time:2.541897 |compute Time:0.000015 |commuTime:1.769290 |Sync Time:0.055406 |IO Time:0.000000
rank:163 |send count:61 | recv count: 60 |total Time:2.542019 |compute Time:0.000023 |commuTime:0.981959 |Sync Time:0.834044 |IO Time:0.000000
rank:168 |send count:13 | recv count: 12 |total Time:2.554832 |compute Time:0.000016 |commuTime:1.368782 |Sync Time:0.429594 |IO Time:0.000000
rank:169 |send count:49 | recv count: 48 |total Time:2.554891 |compute Time:0.000018 |commuTime:1.471505 |Sync Time:0.314263 |IO Time:0.000000
rank:174 |send count:25 | recv count: 24 |total Time:2.543114 |compute Time:0.000017 |commuTime:0.617445 |Sync Time:1.150353 |IO Time:0.000000
rank:175 |send count:25 | recv count: 24 |total Time:2.543315 |compute Time:0.000016 |commuTime:1.550561 |Sync Time:0.208909 |IO Time:0.000000
rank:180 |send count:13 | recv count: 12 |total Time:2.554130 |compute Time:0.000017 |commuTime:1.043104 |Sync Time:0.699621 |IO Time:0.000000
rank:181 |send count:25 | recv count: 24 |total Time:2.554365 |compute Time:0.000027 |commuTime:1.347724 |Sync Time:0.386115 |IO Time:0.000000
rank:186 |send count:37 | recv count: 36 |total Time:2.545017 |compute Time:0.000019 |commuTime:0.036636 |Sync Time:1.679992 |IO Time:0.000000
rank:187 |send count:25 | recv count: 24 |total Time:2.545079 |compute Time:0.000025 |commuTime:1.186388 |Sync Time:0.521632 |IO Time:0.000000
rank:192 |send count:49 | recv count: 48 |total Time:2.558202 |compute Time:0.000021 |commuTime:1.247602 |Sync Time:0.442851 |IO Time:0.000000
rank:193 |send count:49 | recv count: 48 |total Time:2.558568 |compute Time:0.000017 |commuTime:1.047354 |Sync Time:0.631006 |IO Time:0.000000
rank:198 |send count:13 | recv count: 12 |total Time:2.543530 |compute Time:0.000018 |commuTime:1.073484 |Sync Time:0.587617 |IO Time:0.000000
rank:199 |send count:13 | recv count: 12 |total Time:2.543648 |compute Time:0.000017 |commuTime:1.087847 |Sync Time:0.564559 |IO Time:0.000000
rank:204 |send count:25 | recv count: 24 |total Time:2.556165 |compute Time:0.000013 |commuTime:1.116388 |Sync Time:0.513899 |IO Time:0.000000
