rank:269 |send count:13 | recv count: 12 |total Time:19.259147 |compute Time:0.000025 |commuTime:18.484231 |Sync Time:0.405523 |IO Time:0.000000
rank:117 |send count:13 | recv count: 12 |total Time:19.260149 |compute Time:0.000034 |commuTime:18.363113 |Sync Time:0.714491 |IO Time:0.000000
rank:200 |send count:13 | recv count: 12 |total Time:19.256048 |compute Time:0.000036 |commuTime:18.606349 |Sync Time:0.371034 |IO Time:0.000000
rank:266 |send count:13 | recv count: 12 |total Time:19.262757 |compute Time:0.000029 |commuTime:18.371543 |Sync Time:0.524173 |IO Time:0.000000
rank:355 |send count:37 | recv count: 36 |total Time:19.262855 |compute Time:0.000040 |commuTime:18.391925 |Sync Time:0.392381 |IO Time:0.000000
rank:374 |send count:13 | recv count: 12 |total Time:19.254881 |compute Time:0.000031 |commuTime:18.392061 |Sync Time:0.378267 |IO Time:0.000000
rank:88 |send count:25 | recv count: 24 |total Time:19.261948 |compute Time:0.000036 |commuTime:18.806122 |Sync Time:0.302386 |IO Time:0.000000
rank:99 |send count:13 | recv count: 12 |total Time:19.265265 |compute Time:0.000034 |commuTime:18.353317 |Sync Time:0.745580 |IO Time:0.000000
rank:142 |send count:13 | recv count: 12 |total Time:19.255928 |compute Time:0.000032 |commuTime:18.720177 |Sync Time:0.331200 |IO Time:0.000000
rank:212 |send count:25 | recv count: 24 |total Time:19.257830 |compute Time:0.000046 |commuTime:18.760026 |Sync Time:0.204141 |IO Time:0.000000
rank:293 |send count:49 | recv count: 48 |total Time:19.265394 |compute Time:0.000035 |commuTime:18.453677 |Sync Time:0.401588 |IO Time:0.000000
rank:308 |send count:37 | recv count: 36 |total Time:19.260437 |compute Time:0.000032 |commuTime:18.438104 |Sync Time:0.403750 |IO Time:0.000000
rank:486 |send count:25 | recv count: 24 |total Time:19.257113 |compute Time:0.000036 |commuTime:18.437554 |Sync Time:0.211312 |IO Time:0.000000
rank:72 |send count:61 | recv count: 60 |total Time:19.258879 |compute Time:0.000037 |commuTime:18.753064 |Sync Time:0.374004 |IO Time:0.000000
rank:83 |send count:121 | recv count: 120 |total Time:19.259383 |compute Time:0.000045 |commuTime:18.889708 |Sync Time:0.225081 |IO Time:0.000000
rank:376 |send count:25 | recv count: 24 |total Time:19.264151 |compute Time:0.000033 |commuTime:18.453561 |Sync Time:0.315881 |IO Time:0.000000
rank:38 |send count:73 | recv count: 72 |total Time:19.262576 |compute Time:0.000042 |commuTime:18.747579 |Sync Time:0.425337 |IO Time:0.000000
rank:52 |send count:13 | recv count: 12 |total Time:19.260948 |compute Time:0.000031 |commuTime:18.320334 |Sync Time:0.831221 |IO Time:0.000000
rank:118 |send count:13 | recv count: 12 |total Time:19.258440 |compute Time:0.000033 |commuTime:18.362049 |Sync Time:0.715848 |IO Time:0.000000
rank:194 |send count:37 | recv count: 36 |total Time:19.262500 |compute Time:0.000028 |commuTime:18.580256 |Sync Time:0.405779 |IO Time:0.000000
rank:205 |send count:13 | recv count: 12 |total Time:19.257719 |compute Time:0.000036 |commuTime:18.359377 |Sync Time:0.613601 |IO Time:0.000000
rank:267 |send count:25 | recv count: 24 |total Time:19.263949 |compute Time:0.000038 |commuTime:18.524400 |Sync Time:0.370976 |IO Time:0.000000
rank:268 |send count:25 | recv count: 24 |total Time:19.261226 |compute Time:0.000033 |commuTime:18.479630 |Sync Time:0.414638 |IO Time:0.000000
rank:277 |send count:73 | recv count: 72 |total Time:19.262401 |compute Time:0.000037 |commuTime:18.561470 |Sync Time:0.323034 |IO Time:0.000000
rank:380 |send count:25 | recv count: 24 |total Time:19.262246 |compute Time:0.000033 |commuTime:18.582036 |Sync Time:0.182837 |IO Time:0.000000
rank:408 |send count:25 | recv count: 24 |total Time:19.255429 |compute Time:0.000050 |commuTime:18.396594 |Sync Time:0.342344 |IO Time:0.000000
rank:438 |send count:25 | recv count: 24 |total Time:19.257009 |compute Time:0.000047 |commuTime:18.439856 |Sync Time:0.264886 |IO Time:0.000000
rank:473 |send count:13 | recv count: 12 |total Time:19.260922 |compute Time:0.000041 |commuTime:18.425773 |Sync Time:0.238397 |IO Time:0.000000
rank:14 |send count:13 | recv count: 12 |total Time:19.256710 |compute Time:0.000057 |commuTime:18.981020 |Sync Time:0.221013 |IO Time:0.000000
rank:107 |send count:25 | recv count: 24 |total Time:19.265973 |compute Time:0.000036 |commuTime:18.604132 |Sync Time:0.488087 |IO Time:0.000000
rank:208 |send count:25 | recv count: 24 |total Time:19.259517 |compute Time:0.000044 |commuTime:18.770013 |Sync Time:0.200880 |IO Time:0.000000
rank:214 |send count:49 | recv count: 48 |total Time:19.256432 |compute Time:0.000035 |commuTime:18.770517 |Sync Time:0.193642 |IO Time:0.000000
rank:272 |send count:13 | recv count: 12 |total Time:19.260608 |compute Time:0.000026 |commuTime:18.361349 |Sync Time:0.529511 |IO Time:0.000000
rank:316 |send count:13 | recv count: 12 |total Time:19.262655 |compute Time:0.000029 |commuTime:18.363126 |Sync Time:0.468418 |IO Time:0.000000
rank:333 |send count:13 | recv count: 12 |total Time:19.263173 |compute Time:0.000032 |commuTime:18.387466 |Sync Time:0.427278 |IO Time:0.000000
rank:363 |send count:25 | recv count: 24 |total Time:19.265260 |compute Time:0.000032 |commuTime:18.387260 |Sync Time:0.393069 |IO Time:0.000000
rank:406 |send count:25 | recv count: 24 |total Time:19.254584 |compute Time:0.000041 |commuTime:18.391597 |Sync Time:0.351207 |IO Time:0.000000
rank:409 |send count:25 | recv count: 24 |total Time:19.257377 |compute Time:0.000039 |commuTime:18.401845 |Sync Time:0.335653 |IO Time:0.000000
rank:485 |send count:13 | recv count: 12 |total Time:19.266702 |compute Time:0.000036 |commuTime:18.439957 |Sync Time:0.212280 |IO Time:0.000000
rank:36 |send count:25 | recv count: 24 |total Time:19.262653 |compute Time:0.000050 |commuTime:18.916469 |Sync Time:0.258179 |IO Time:0.000000
rank:45 |send count:25 | recv count: 24 |total Time:19.258643 |compute Time:0.000041 |commuTime:18.666664 |Sync Time:0.497004 |IO Time:0.000000
rank:53 |send count:13 | recv count: 12 |total Time:19.262507 |compute Time:0.000028 |commuTime:18.831822 |Sync Time:0.320188 |IO Time:0.000000
rank:104 |send count:25 | recv count: 24 |total Time:19.257633 |compute Time:0.000038 |commuTime:18.741807 |Sync Time:0.354919 |IO Time:0.000000
rank:114 |send count:37 | recv count: 36 |total Time:19.264072 |compute Time:0.000042 |commuTime:18.726668 |Sync Time:0.357784 |IO Time:0.000000
rank:134 |send count:13 | recv count: 12 |total Time:19.257244 |compute Time:0.000032 |commuTime:18.482342 |Sync Time:0.581658 |IO Time:0.000000
rank:262 |send count:13 | recv count: 12 |total Time:19.255365 |compute Time:0.000030 |commuTime:18.377142 |Sync Time:0.528473 |IO Time:0.000000
