rank:1 |send count:25 | recv count: 24 |total Time:1.087284 |compute Time:0.000021 |commuTime:0.322093 |Sync Time:0.762584 |IO Time:0.000000
rank:4 |send count:13 | recv count: 12 |total Time:1.084827 |compute Time:0.000019 |commuTime:1.035903 |Sync Time:0.038173 |IO Time:0.000000
rank:8 |send count:25 | recv count: 24 |total Time:1.086143 |compute Time:0.000025 |commuTime:0.659186 |Sync Time:0.407919 |IO Time:0.000000
rank:2 |send count:13 | recv count: 12 |total Time:1.085831 |compute Time:0.000019 |commuTime:0.417792 |Sync Time:0.666723 |IO Time:0.000000
rank:12 |send count:13 | recv count: 12 |total Time:1.085768 |compute Time:0.000018 |commuTime:0.436200 |Sync Time:0.623857 |IO Time:0.000000
rank:3 |send count:25 | recv count: 24 |total Time:1.085927 |compute Time:0.000022 |commuTime:0.954995 |Sync Time:0.119211 |IO Time:0.000000
rank:16 |send count:25 | recv count: 24 |total Time:1.086926 |compute Time:0.000017 |commuTime:0.783270 |Sync Time:0.270145 |IO Time:0.000000
rank:17 |send count:49 | recv count: 48 |total Time:1.087169 |compute Time:0.000019 |commuTime:0.430983 |Sync Time:0.622428 |IO Time:0.000000
rank:18 |send count:49 | recv count: 48 |total Time:1.086800 |compute Time:0.000024 |commuTime:0.719425 |Sync Time:0.333980 |IO Time:0.000000
rank:19 |send count:49 | recv count: 48 |total Time:1.086881 |compute Time:0.000027 |commuTime:1.008321 |Sync Time:0.038163 |IO Time:0.000000
rank:32 |send count:13 | recv count: 12 |total Time:1.087521 |compute Time:0.000015 |commuTime:0.381597 |Sync Time:0.645787 |IO Time:0.000000
rank:33 |send count:37 | recv count: 36 |total Time:1.087651 |compute Time:0.000025 |commuTime:0.675546 |Sync Time:0.351827 |IO Time:0.000000
rank:34 |send count:25 | recv count: 24 |total Time:1.086845 |compute Time:0.000016 |commuTime:0.442587 |Sync Time:0.584788 |IO Time:0.000000
rank:35 |send count:13 | recv count: 12 |total Time:1.086891 |compute Time:0.000022 |commuTime:0.183359 |Sync Time:0.836957 |IO Time:0.000000
rank:48 |send count:37 | recv count: 36 |total Time:1.086617 |compute Time:0.000017 |commuTime:0.864420 |Sync Time:0.137040 |IO Time:0.000000
rank:49 |send count:25 | recv count: 24 |total Time:1.087275 |compute Time:0.000020 |commuTime:0.440071 |Sync Time:0.561840 |IO Time:0.000000
