rank:1 |send count:211 | recv count: 210 |total Time:0.560888 |compute Time:0.000016 |commuTime:0.494406 |Sync Time:0.063791 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.549890 |compute Time:0.000024 |commuTime:0.476812 |Sync Time:0.073041 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.549853 |compute Time:0.000021 |commuTime:0.479476 |Sync Time:0.070338 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.560896 |compute Time:0.000022 |commuTime:0.495034 |Sync Time:0.054774 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.560493 |compute Time:0.000025 |commuTime:0.471740 |Sync Time:0.074234 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.548179 |compute Time:0.000016 |commuTime:0.478972 |Sync Time:0.067011 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.548192 |compute Time:0.000027 |commuTime:0.467558 |Sync Time:0.074472 |IO Time:0.000000
rank:16 |send count:231 | recv count: 230 |total Time:0.560903 |compute Time:0.000018 |commuTime:0.481527 |Sync Time:0.055917 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.560916 |compute Time:0.000023 |commuTime:0.473803 |Sync Time:0.063635 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.549888 |compute Time:0.000018 |commuTime:0.471866 |Sync Time:0.065582 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.549898 |compute Time:0.000020 |commuTime:0.488721 |Sync Time:0.048717 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.560206 |compute Time:0.000022 |commuTime:0.470329 |Sync Time:0.067103 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.560317 |compute Time:0.000019 |commuTime:0.488678 |Sync Time:0.048765 |IO Time:0.000000
rank:22 |send count:81 | recv count: 80 |total Time:0.548239 |compute Time:0.000021 |commuTime:0.398769 |Sync Time:0.138698 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.548374 |compute Time:0.000024 |commuTime:0.384047 |Sync Time:0.139094 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.560818 |compute Time:0.000024 |commuTime:0.440197 |Sync Time:0.060098 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.561082 |compute Time:0.000021 |commuTime:0.421026 |Sync Time:0.079265 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.550075 |compute Time:0.000026 |commuTime:0.425649 |Sync Time:0.074633 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.550093 |compute Time:0.000030 |commuTime:0.455216 |Sync Time:0.045061 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.560518 |compute Time:0.000027 |commuTime:0.404660 |Sync Time:0.095616 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.560825 |compute Time:0.000023 |commuTime:0.428458 |Sync Time:0.071785 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.548442 |compute Time:0.000022 |commuTime:0.396007 |Sync Time:0.045271 |IO Time:0.000000
rank:48 |send count:171 | recv count: 170 |total Time:0.560136 |compute Time:0.000016 |commuTime:0.320175 |Sync Time:0.080158 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.560847 |compute Time:0.000010 |commuTime:0.042414 |Sync Time:0.357923 |IO Time:0.000000
rank:50 |send count:191 | recv count: 190 |total Time:0.549093 |compute Time:0.000023 |commuTime:0.326348 |Sync Time:0.073975 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.549109 |compute Time:0.000018 |commuTime:0.326219 |Sync Time:0.074099 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.560879 |compute Time:0.000012 |commuTime:0.522444 |Sync Time:0.019523 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.548429 |compute Time:0.000026 |commuTime:0.455323 |Sync Time:0.044940 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.548183 |compute Time:0.000020 |commuTime:0.514993 |Sync Time:0.026953 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.560383 |compute Time:0.000028 |commuTime:0.352352 |Sync Time:0.048046 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.560537 |compute Time:0.000021 |commuTime:0.258968 |Sync Time:0.139549 |IO Time:0.000000
rank:54 |send count:201 | recv count: 200 |total Time:0.547959 |compute Time:0.000024 |commuTime:0.355779 |Sync Time:0.042731 |IO Time:0.000000
rank:55 |send count:191 | recv count: 190 |total Time:0.547976 |compute Time:0.000027 |commuTime:0.329176 |Sync Time:0.043751 |IO Time:0.000000
rank:64 |send count:171 | recv count: 170 |total Time:0.560384 |compute Time:0.000022 |commuTime:0.290871 |Sync Time:0.042042 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.560693 |compute Time:0.000020 |commuTime:0.293978 |Sync Time:0.038935 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.550076 |compute Time:0.000024 |commuTime:0.290713 |Sync Time:0.042310 |IO Time:0.000000
