rank:1 |send count:211 | recv count: 210 |total Time:0.444416 |compute Time:0.000013 |commuTime:0.433917 |Sync Time:0.004458 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.444714 |compute Time:0.000013 |commuTime:0.429009 |Sync Time:0.004026 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.444734 |compute Time:0.000023 |commuTime:0.398484 |Sync Time:0.030011 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.444733 |compute Time:0.000023 |commuTime:0.355688 |Sync Time:0.059323 |IO Time:0.000000
rank:13 |send count:201 | recv count: 200 |total Time:0.444732 |compute Time:0.000018 |commuTime:0.405977 |Sync Time:0.004049 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.445027 |compute Time:0.000018 |commuTime:0.354746 |Sync Time:0.039155 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.445030 |compute Time:0.000019 |commuTime:0.374251 |Sync Time:0.014639 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.444386 |compute Time:0.000015 |commuTime:0.423947 |Sync Time:0.014418 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.444719 |compute Time:0.000019 |commuTime:0.349013 |Sync Time:0.029675 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.444699 |compute Time:0.000020 |commuTime:0.406402 |Sync Time:0.029699 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.444742 |compute Time:0.000023 |commuTime:0.343061 |Sync Time:0.029445 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.444705 |compute Time:0.000020 |commuTime:0.418258 |Sync Time:0.014788 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.441689 |compute Time:0.000016 |commuTime:0.321747 |Sync Time:0.029831 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.444730 |compute Time:0.000025 |commuTime:0.278979 |Sync Time:0.059030 |IO Time:0.000000
