rank:1 |send count:211 | recv count: 210 |total Time:0.577904 |compute Time:0.000016 |commuTime:0.531426 |Sync Time:0.045472 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.577270 |compute Time:0.000017 |commuTime:0.529430 |Sync Time:0.047463 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.577897 |compute Time:0.000029 |commuTime:0.531708 |Sync Time:0.045177 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.577314 |compute Time:0.000022 |commuTime:0.525463 |Sync Time:0.050879 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.577317 |compute Time:0.000025 |commuTime:0.526916 |Sync Time:0.049421 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.578233 |compute Time:0.000012 |commuTime:0.528577 |Sync Time:0.047773 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.578259 |compute Time:0.000024 |commuTime:0.521219 |Sync Time:0.055118 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.578236 |compute Time:0.000016 |commuTime:0.517878 |Sync Time:0.058469 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.578250 |compute Time:0.000017 |commuTime:0.498588 |Sync Time:0.077758 |IO Time:0.000000
rank:10 |send count:181 | recv count: 180 |total Time:0.578542 |compute Time:0.000020 |commuTime:0.532454 |Sync Time:0.043895 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.578697 |compute Time:0.000016 |commuTime:0.514394 |Sync Time:0.058681 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.578663 |compute Time:0.000014 |commuTime:0.502697 |Sync Time:0.055971 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.578668 |compute Time:0.000025 |commuTime:0.499689 |Sync Time:0.058968 |IO Time:0.000000
rank:26 |send count:181 | recv count: 180 |total Time:0.578356 |compute Time:0.000021 |commuTime:0.506383 |Sync Time:0.052274 |IO Time:0.000000
rank:27 |send count:211 | recv count: 210 |total Time:0.578376 |compute Time:0.000024 |commuTime:0.511994 |Sync Time:0.046669 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.576957 |compute Time:0.000022 |commuTime:0.506661 |Sync Time:0.052079 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.578219 |compute Time:0.000023 |commuTime:0.555551 |Sync Time:0.017328 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.576964 |compute Time:0.000027 |commuTime:0.482560 |Sync Time:0.076161 |IO Time:0.000000
rank:30 |send count:261 | recv count: 260 |total Time:0.578192 |compute Time:0.000026 |commuTime:0.500861 |Sync Time:0.057860 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.578225 |compute Time:0.000018 |commuTime:0.498534 |Sync Time:0.060194 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.579392 |compute Time:0.000023 |commuTime:0.498331 |Sync Time:0.060391 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.579413 |compute Time:0.000019 |commuTime:0.516183 |Sync Time:0.042542 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.579405 |compute Time:0.000025 |commuTime:0.498556 |Sync Time:0.060157 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.579419 |compute Time:0.000025 |commuTime:0.487718 |Sync Time:0.052177 |IO Time:0.000000
rank:48 |send count:171 | recv count: 170 |total Time:0.578482 |compute Time:0.000025 |commuTime:0.413855 |Sync Time:0.059780 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.578500 |compute Time:0.000011 |commuTime:0.032087 |Sync Time:0.441561 |IO Time:0.000000
rank:50 |send count:191 | recv count: 190 |total Time:0.579097 |compute Time:0.000017 |commuTime:0.360445 |Sync Time:0.113196 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.579106 |compute Time:0.000020 |commuTime:0.394653 |Sync Time:0.078852 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.576701 |compute Time:0.000013 |commuTime:0.413055 |Sync Time:0.060471 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.576835 |compute Time:0.000019 |commuTime:0.354046 |Sync Time:0.119598 |IO Time:0.000000
rank:54 |send count:201 | recv count: 200 |total Time:0.579267 |compute Time:0.000023 |commuTime:0.430436 |Sync Time:0.043200 |IO Time:0.000000
rank:55 |send count:191 | recv count: 190 |total Time:0.579272 |compute Time:0.000021 |commuTime:0.428239 |Sync Time:0.045125 |IO Time:0.000000
rank:56 |send count:241 | recv count: 240 |total Time:0.578978 |compute Time:0.000026 |commuTime:0.415645 |Sync Time:0.057710 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.578989 |compute Time:0.000025 |commuTime:0.412754 |Sync Time:0.060597 |IO Time:0.000000
rank:58 |send count:171 | recv count: 170 |total Time:0.579283 |compute Time:0.000019 |commuTime:0.427998 |Sync Time:0.045174 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.579307 |compute Time:0.000014 |commuTime:0.377629 |Sync Time:0.042873 |IO Time:0.000000
rank:72 |send count:241 | recv count: 240 |total Time:0.579268 |compute Time:0.000019 |commuTime:0.313112 |Sync Time:0.060189 |IO Time:0.000000
rank:73 |send count:161 | recv count: 160 |total Time:0.579287 |compute Time:0.000012 |commuTime:0.329670 |Sync Time:0.043635 |IO Time:0.000000
rank:74 |send count:241 | recv count: 240 |total Time:0.578370 |compute Time:0.000021 |commuTime:0.330227 |Sync Time:0.043061 |IO Time:0.000000
