rank:1 |send count:211 | recv count: 210 |total Time:0.309583 |compute Time:0.000023 |commuTime:0.285390 |Sync Time:0.022575 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.309571 |compute Time:0.000018 |commuTime:0.286416 |Sync Time:0.021551 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.309882 |compute Time:0.000021 |commuTime:0.283537 |Sync Time:0.024425 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.309893 |compute Time:0.000018 |commuTime:0.279502 |Sync Time:0.028465 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.309893 |compute Time:0.000017 |commuTime:0.283192 |Sync Time:0.024777 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.309892 |compute Time:0.000020 |commuTime:0.282039 |Sync Time:0.025933 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.309901 |compute Time:0.000015 |commuTime:0.284943 |Sync Time:0.023026 |IO Time:0.000000
rank:10 |send count:181 | recv count: 180 |total Time:0.309901 |compute Time:0.000019 |commuTime:0.285015 |Sync Time:0.022948 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.309912 |compute Time:0.000020 |commuTime:0.278175 |Sync Time:0.027650 |IO Time:0.000000
rank:48 |send count:171 | recv count: 170 |total Time:0.309255 |compute Time:0.000021 |commuTime:0.266919 |Sync Time:0.025554 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.309265 |compute Time:0.000018 |commuTime:0.280011 |Sync Time:0.027956 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.309362 |compute Time:0.000011 |commuTime:0.063809 |Sync Time:0.228717 |IO Time:0.000000
rank:50 |send count:191 | recv count: 190 |total Time:0.309067 |compute Time:0.000024 |commuTime:0.260093 |Sync Time:0.032436 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.309373 |compute Time:0.000025 |commuTime:0.266453 |Sync Time:0.026076 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.309676 |compute Time:0.000024 |commuTime:0.268598 |Sync Time:0.023779 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.309675 |compute Time:0.000018 |commuTime:0.262823 |Sync Time:0.029390 |IO Time:0.000000
rank:54 |send count:201 | recv count: 200 |total Time:0.309675 |compute Time:0.000021 |commuTime:0.273464 |Sync Time:0.018738 |IO Time:0.000000
rank:55 |send count:191 | recv count: 190 |total Time:0.309696 |compute Time:0.000014 |commuTime:0.270927 |Sync Time:0.021094 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.309890 |compute Time:0.000023 |commuTime:0.286210 |Sync Time:0.021751 |IO Time:0.000000
rank:56 |send count:241 | recv count: 240 |total Time:0.309759 |compute Time:0.000026 |commuTime:0.269261 |Sync Time:0.022838 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.309821 |compute Time:0.000025 |commuTime:0.268338 |Sync Time:0.023810 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.309845 |compute Time:0.000023 |commuTime:0.248227 |Sync Time:0.053832 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.309547 |compute Time:0.000015 |commuTime:0.274261 |Sync Time:0.029735 |IO Time:0.000000
rank:58 |send count:171 | recv count: 170 |total Time:0.309851 |compute Time:0.000022 |commuTime:0.270668 |Sync Time:0.021479 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.309838 |compute Time:0.000018 |commuTime:0.294731 |Sync Time:0.007329 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.309878 |compute Time:0.000022 |commuTime:0.279699 |Sync Time:0.024289 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.309855 |compute Time:0.000017 |commuTime:0.248536 |Sync Time:0.019159 |IO Time:0.000000
rank:96 |send count:231 | recv count: 230 |total Time:0.309202 |compute Time:0.000018 |commuTime:0.027633 |Sync Time:0.007531 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.310149 |compute Time:0.000025 |commuTime:0.029074 |Sync Time:0.006076 |IO Time:0.000000
rank:98 |send count:191 | recv count: 190 |total Time:0.309843 |compute Time:0.000024 |commuTime:0.024265 |Sync Time:0.010888 |IO Time:0.000000
rank:99 |send count:151 | recv count: 150 |total Time:0.310145 |compute Time:0.000017 |commuTime:0.021667 |Sync Time:0.013486 |IO Time:0.000000
rank:42 |send count:191 | recv count: 190 |total Time:0.309872 |compute Time:0.000019 |commuTime:0.289256 |Sync Time:0.012803 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.309871 |compute Time:0.000016 |commuTime:0.270270 |Sync Time:0.035522 |IO Time:0.000000
rank:47 |send count:201 | recv count: 200 |total Time:0.309874 |compute Time:0.000018 |commuTime:0.253927 |Sync Time:0.043151 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.309878 |compute Time:0.000011 |commuTime:0.294939 |Sync Time:0.010853 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.310344 |compute Time:0.000017 |commuTime:0.239018 |Sync Time:0.029158 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.310452 |compute Time:0.000020 |commuTime:0.261172 |Sync Time:0.007096 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.310779 |compute Time:0.000023 |commuTime:0.256054 |Sync Time:0.012052 |IO Time:0.000000
rank:79 |send count:261 | recv count: 260 |total Time:0.310347 |compute Time:0.000026 |commuTime:0.163123 |Sync Time:0.031697 |IO Time:0.000000
rank:15 |send count:201 | recv count: 200 |total Time:0.312740 |compute Time:0.000018 |commuTime:0.280975 |Sync Time:0.027667 |IO Time:0.000000
rank:16 |send count:231 | recv count: 230 |total Time:0.313415 |compute Time:0.000026 |commuTime:0.285775 |Sync Time:0.023847 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.314612 |compute Time:0.000018 |commuTime:0.299920 |Sync Time:0.007174 |IO Time:0.000000
rank:40 |send count:201 | recv count: 200 |total Time:0.315021 |compute Time:0.000016 |commuTime:0.265559 |Sync Time:0.041971 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.315834 |compute Time:0.000015 |commuTime:0.287083 |Sync Time:0.024947 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.316585 |compute Time:0.000028 |commuTime:0.286329 |Sync Time:0.024678 |IO Time:0.000000
rank:27 |send count:211 | recv count: 210 |total Time:0.317325 |compute Time:0.000021 |commuTime:0.297603 |Sync Time:0.014146 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.318381 |compute Time:0.000017 |commuTime:0.305454 |Sync Time:0.007049 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.319105 |compute Time:0.000025 |commuTime:0.269704 |Sync Time:0.041607 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.319598 |compute Time:0.000018 |commuTime:0.305086 |Sync Time:0.010716 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.320359 |compute Time:0.000018 |commuTime:0.288305 |Sync Time:0.028262 |IO Time:0.000000
rank:30 |send count:261 | recv count: 260 |total Time:0.321402 |compute Time:0.000022 |commuTime:0.291240 |Sync Time:0.024281 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.322154 |compute Time:0.000021 |commuTime:0.289624 |Sync Time:0.026646 |IO Time:0.000000
rank:43 |send count:191 | recv count: 190 |total Time:0.322608 |compute Time:0.000019 |commuTime:0.271816 |Sync Time:0.043263 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.323366 |compute Time:0.000024 |commuTime:0.293928 |Sync Time:0.025628 |IO Time:0.000000
