rank:1 |send count:211 | recv count: 210 |total Time:0.424453 |compute Time:0.000023 |commuTime:0.375943 |Sync Time:0.044029 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.433607 |compute Time:0.000012 |commuTime:0.374283 |Sync Time:0.045695 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.433615 |compute Time:0.000021 |commuTime:0.372698 |Sync Time:0.044479 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.424445 |compute Time:0.000016 |commuTime:0.372677 |Sync Time:0.041647 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.424751 |compute Time:0.000021 |commuTime:0.337789 |Sync Time:0.076524 |IO Time:0.000000
rank:10 |send count:181 | recv count: 180 |total Time:0.433620 |compute Time:0.000017 |commuTime:0.370568 |Sync Time:0.043751 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.433624 |compute Time:0.000021 |commuTime:0.363578 |Sync Time:0.044200 |IO Time:0.000000
rank:16 |send count:231 | recv count: 230 |total Time:0.424756 |compute Time:0.000029 |commuTime:0.345701 |Sync Time:0.045446 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.432731 |compute Time:0.000021 |commuTime:0.345472 |Sync Time:0.045685 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.432729 |compute Time:0.000020 |commuTime:0.340948 |Sync Time:0.043286 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.424772 |compute Time:0.000020 |commuTime:0.319652 |Sync Time:0.045316 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.424814 |compute Time:0.000031 |commuTime:0.319379 |Sync Time:0.045599 |IO Time:0.000000
rank:26 |send count:181 | recv count: 180 |total Time:0.433363 |compute Time:0.000025 |commuTime:0.323549 |Sync Time:0.041427 |IO Time:0.000000
rank:27 |send count:211 | recv count: 210 |total Time:0.433385 |compute Time:0.000025 |commuTime:0.312119 |Sync Time:0.041839 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.424218 |compute Time:0.000019 |commuTime:0.290562 |Sync Time:0.046597 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.424517 |compute Time:0.000019 |commuTime:0.291931 |Sync Time:0.045183 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.433086 |compute Time:0.000017 |commuTime:0.292066 |Sync Time:0.045041 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.433094 |compute Time:0.000018 |commuTime:0.286829 |Sync Time:0.039786 |IO Time:0.000000
rank:40 |send count:201 | recv count: 200 |total Time:0.423944 |compute Time:0.000024 |commuTime:0.252262 |Sync Time:0.050315 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.424369 |compute Time:0.000020 |commuTime:0.220268 |Sync Time:0.082424 |IO Time:0.000000
rank:42 |send count:191 | recv count: 190 |total Time:0.433500 |compute Time:0.000025 |commuTime:0.262859 |Sync Time:0.039822 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.424767 |compute Time:0.000025 |commuTime:0.345505 |Sync Time:0.045645 |IO Time:0.000000
rank:48 |send count:171 | recv count: 170 |total Time:0.423752 |compute Time:0.000018 |commuTime:0.232556 |Sync Time:0.046955 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.424428 |compute Time:0.000006 |commuTime:0.009012 |Sync Time:0.270510 |IO Time:0.000000
rank:50 |send count:191 | recv count: 190 |total Time:0.432990 |compute Time:0.000026 |commuTime:0.201640 |Sync Time:0.077863 |IO Time:0.000000
rank:43 |send count:191 | recv count: 190 |total Time:0.433646 |compute Time:0.000021 |commuTime:0.250795 |Sync Time:0.046474 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.433008 |compute Time:0.000020 |commuTime:0.223527 |Sync Time:0.046738 |IO Time:0.000000
rank:56 |send count:241 | recv count: 240 |total Time:0.424134 |compute Time:0.000022 |commuTime:0.207573 |Sync Time:0.047737 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.424137 |compute Time:0.000024 |commuTime:0.372294 |Sync Time:0.044864 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.424445 |compute Time:0.000025 |commuTime:0.209091 |Sync Time:0.046214 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.424456 |compute Time:0.000027 |commuTime:0.395342 |Sync Time:0.021810 |IO Time:0.000000
rank:58 |send count:171 | recv count: 170 |total Time:0.433589 |compute Time:0.000018 |commuTime:0.216534 |Sync Time:0.038772 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.433620 |compute Time:0.000027 |commuTime:0.373487 |Sync Time:0.031864 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.433607 |compute Time:0.000019 |commuTime:0.207469 |Sync Time:0.039728 |IO Time:0.000000
rank:64 |send count:171 | recv count: 170 |total Time:0.424744 |compute Time:0.000016 |commuTime:0.184065 |Sync Time:0.038818 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.424837 |compute Time:0.000022 |commuTime:0.184760 |Sync Time:0.038196 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.433999 |compute Time:0.000017 |commuTime:0.184294 |Sync Time:0.038661 |IO Time:0.000000
rank:67 |send count:231 | recv count: 230 |total Time:0.433122 |compute Time:0.000027 |commuTime:0.134862 |Sync Time:0.077847 |IO Time:0.000000
rank:72 |send count:241 | recv count: 240 |total Time:0.424548 |compute Time:0.000019 |commuTime:0.139868 |Sync Time:0.045975 |IO Time:0.000000
rank:73 |send count:161 | recv count: 160 |total Time:0.434079 |compute Time:0.000020 |commuTime:0.153877 |Sync Time:0.031955 |IO Time:0.000000
rank:74 |send count:241 | recv count: 240 |total Time:0.425218 |compute Time:0.000022 |commuTime:0.154007 |Sync Time:0.031821 |IO Time:0.000000
rank:75 |send count:221 | recv count: 220 |total Time:0.433507 |compute Time:0.000015 |commuTime:0.134881 |Sync Time:0.032119 |IO Time:0.000000
rank:80 |send count:231 | recv count: 230 |total Time:0.425228 |compute Time:0.000015 |commuTime:0.110785 |Sync Time:0.031689 |IO Time:0.000000
rank:81 |send count:221 | recv count: 220 |total Time:0.433791 |compute Time:0.000014 |commuTime:0.089381 |Sync Time:0.053084 |IO Time:0.000000
rank:82 |send count:261 | recv count: 260 |total Time:0.425246 |compute Time:0.000050 |commuTime:0.106136 |Sync Time:0.036288 |IO Time:0.000000
rank:83 |send count:241 | recv count: 240 |total Time:0.433221 |compute Time:0.000019 |commuTime:0.079180 |Sync Time:0.047926 |IO Time:0.000000
rank:88 |send count:171 | recv count: 170 |total Time:0.424658 |compute Time:0.000017 |commuTime:0.044431 |Sync Time:0.048307 |IO Time:0.000000
rank:89 |send count:211 | recv count: 210 |total Time:0.433859 |compute Time:0.000019 |commuTime:0.056185 |Sync Time:0.036544 |IO Time:0.000000
rank:90 |send count:191 | recv count: 190 |total Time:0.424967 |compute Time:0.000012 |commuTime:0.055689 |Sync Time:0.037042 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.424820 |compute Time:0.000024 |commuTime:0.276535 |Sync Time:0.077404 |IO Time:0.000000
rank:91 |send count:181 | recv count: 180 |total Time:0.433683 |compute Time:0.000020 |commuTime:0.055588 |Sync Time:0.031083 |IO Time:0.000000
rank:96 |send count:231 | recv count: 230 |total Time:0.424478 |compute Time:0.000017 |commuTime:0.025312 |Sync Time:0.030486 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.433987 |compute Time:0.000018 |commuTime:0.042618 |Sync Time:0.013175 |IO Time:0.000000
rank:98 |send count:191 | recv count: 190 |total Time:0.425139 |compute Time:0.000018 |commuTime:0.040416 |Sync Time:0.015372 |IO Time:0.000000
rank:99 |send count:151 | recv count: 150 |total Time:0.433139 |compute Time:0.000025 |commuTime:0.037770 |Sync Time:0.018014 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.433977 |compute Time:0.000026 |commuTime:0.297330 |Sync Time:0.024967 |IO Time:0.000000
rank:47 |send count:201 | recv count: 200 |total Time:0.433736 |compute Time:0.000028 |commuTime:0.213375 |Sync Time:0.066608 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.424573 |compute Time:0.000025 |commuTime:0.220257 |Sync Time:0.050454 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.425718 |compute Time:0.000027 |commuTime:0.196709 |Sync Time:0.051424 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.433958 |compute Time:0.000016 |commuTime:0.207546 |Sync Time:0.016311 |IO Time:0.000000
rank:79 |send count:261 | recv count: 260 |total Time:0.435211 |compute Time:0.000021 |commuTime:0.091784 |Sync Time:0.052128 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.446230 |compute Time:0.000019 |commuTime:0.381909 |Sync Time:0.045062 |IO Time:0.000000
rank:15 |send count:201 | recv count: 200 |total Time:0.447602 |compute Time:0.000027 |commuTime:0.356618 |Sync Time:0.048530 |IO Time:0.000000
rank:13 |send count:201 | recv count: 200 |total Time:0.441096 |compute Time:0.000024 |commuTime:0.406397 |Sync Time:0.015277 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.442588 |compute Time:0.000021 |commuTime:0.370015 |Sync Time:0.028732 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.452201 |compute Time:0.000026 |commuTime:0.306843 |Sync Time:0.050058 |IO Time:0.000000
rank:45 |send count:241 | recv count: 240 |total Time:0.444214 |compute Time:0.000025 |commuTime:0.285459 |Sync Time:0.031259 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.445181 |compute Time:0.000021 |commuTime:0.336052 |Sync Time:0.065305 |IO Time:0.000000
rank:22 |send count:81 | recv count: 80 |total Time:0.453789 |compute Time:0.000018 |commuTime:0.315857 |Sync Time:0.085558 |IO Time:0.000000
rank:46 |send count:171 | recv count: 170 |total Time:0.454797 |compute Time:0.000023 |commuTime:0.297925 |Sync Time:0.020849 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.447816 |compute Time:0.000021 |commuTime:0.362390 |Sync Time:0.066034 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.457644 |compute Time:0.000032 |commuTime:0.303453 |Sync Time:0.023412 |IO Time:0.000000
rank:60 |send count:161 | recv count: 160 |total Time:0.449793 |compute Time:0.000015 |commuTime:0.254390 |Sync Time:0.018162 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.451079 |compute Time:0.000020 |commuTime:0.187127 |Sync Time:0.052039 |IO Time:0.000000
rank:44 |send count:211 | recv count: 210 |total Time:0.452672 |compute Time:0.000026 |commuTime:0.302835 |Sync Time:0.022370 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.454262 |compute Time:0.000015 |commuTime:0.358480 |Sync Time:0.024926 |IO Time:0.000000
rank:55 |send count:191 | recv count: 190 |total Time:0.463456 |compute Time:0.000015 |commuTime:0.256707 |Sync Time:0.029095 |IO Time:0.000000
rank:70 |send count:211 | recv count: 210 |total Time:0.465641 |compute Time:0.000021 |commuTime:0.228761 |Sync Time:0.015512 |IO Time:0.000000
rank:62 |send count:171 | recv count: 170 |total Time:0.465987 |compute Time:0.000017 |commuTime:0.245562 |Sync Time:0.034629 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.468174 |compute Time:0.000021 |commuTime:0.427813 |Sync Time:0.023920 |IO Time:0.000000
rank:87 |send count:241 | recv count: 240 |total Time:0.468854 |compute Time:0.000016 |commuTime:0.103317 |Sync Time:0.024792 |IO Time:0.000000
rank:77 |send count:211 | recv count: 210 |total Time:0.469858 |compute Time:0.000033 |commuTime:0.185893 |Sync Time:0.017748 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.462283 |compute Time:0.000020 |commuTime:0.290243 |Sync Time:0.069811 |IO Time:0.000000
rank:76 |send count:251 | recv count: 250 |total Time:0.464171 |compute Time:0.000024 |commuTime:0.123249 |Sync Time:0.082975 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.465162 |compute Time:0.000017 |commuTime:0.280985 |Sync Time:0.081628 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.466434 |compute Time:0.000020 |commuTime:0.224097 |Sync Time:0.088158 |IO Time:0.000000
rank:68 |send count:271 | recv count: 270 |total Time:0.467405 |compute Time:0.000029 |commuTime:0.237401 |Sync Time:0.018403 |IO Time:0.000000
rank:86 |send count:181 | recv count: 180 |total Time:0.468986 |compute Time:0.000017 |commuTime:0.107189 |Sync Time:0.064213 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.479402 |compute Time:0.000028 |commuTime:0.324415 |Sync Time:0.086625 |IO Time:0.000000
rank:85 |send count:231 | recv count: 230 |total Time:0.480374 |compute Time:0.000015 |commuTime:0.116978 |Sync Time:0.056977 |IO Time:0.000000
rank:93 |send count:201 | recv count: 200 |total Time:0.481349 |compute Time:0.000025 |commuTime:0.081025 |Sync Time:0.053563 |IO Time:0.000000
rank:30 |send count:261 | recv count: 260 |total Time:0.482894 |compute Time:0.000024 |commuTime:0.337828 |Sync Time:0.065951 |IO Time:0.000000
rank:94 |send count:191 | recv count: 190 |total Time:0.475394 |compute Time:0.000020 |commuTime:0.113791 |Sync Time:0.023403 |IO Time:0.000000
rank:71 |send count:201 | recv count: 200 |total Time:0.486106 |compute Time:0.000017 |commuTime:0.185649 |Sync Time:0.052243 |IO Time:0.000000
rank:95 |send count:201 | recv count: 200 |total Time:0.486475 |compute Time:0.000022 |commuTime:0.057945 |Sync Time:0.051392 |IO Time:0.000000
rank:54 |send count:201 | recv count: 200 |total Time:0.487712 |compute Time:0.000020 |commuTime:0.290280 |Sync Time:0.034714 |IO Time:0.000000
rank:78 |send count:161 | recv count: 160 |total Time:0.481045 |compute Time:0.000021 |commuTime:0.202211 |Sync Time:0.020559 |IO Time:0.000000
rank:84 |send count:261 | recv count: 260 |total Time:0.481990 |compute Time:0.000030 |commuTime:0.167641 |Sync Time:0.016495 |IO Time:0.000000
rank:92 |send count:161 | recv count: 160 |total Time:0.482993 |compute Time:0.000021 |commuTime:0.092124 |Sync Time:0.052703 |IO Time:0.000000
rank:0 |send count:130 | recv count: 229 |total Time:0.549302 |compute Time:0.000021 |commuTime:0.217253 |Sync Time:0.045400 |IO Time:0.069763

real	0m2.437s
user	0m9.039s
sys	0m4.289s
