rank:3 |send count:231 | recv count: 230 |total Time:0.049413 |compute Time:0.000022 |commuTime:0.034393 |Sync Time:0.010358 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.050326 |compute Time:0.000023 |commuTime:0.032217 |Sync Time:0.012559 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.049601 |compute Time:0.000015 |commuTime:0.032245 |Sync Time:0.011380 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.049579 |compute Time:0.000015 |commuTime:0.030594 |Sync Time:0.009564 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.049529 |compute Time:0.000014 |commuTime:0.026898 |Sync Time:0.012177 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.049425 |compute Time:0.000017 |commuTime:0.028282 |Sync Time:0.010689 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.049453 |compute Time:0.000018 |commuTime:0.027781 |Sync Time:0.011116 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.050403 |compute Time:0.000020 |commuTime:0.025222 |Sync Time:0.013333 |IO Time:0.000000
rank:62 |send count:171 | recv count: 170 |total Time:0.049992 |compute Time:0.000017 |commuTime:0.023225 |Sync Time:0.011639 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.050166 |compute Time:0.000023 |commuTime:0.024549 |Sync Time:0.010341 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.049472 |compute Time:0.000040 |commuTime:0.023871 |Sync Time:0.010927 |IO Time:0.000000
rank:68 |send count:271 | recv count: 270 |total Time:0.050296 |compute Time:0.000020 |commuTime:0.024242 |Sync Time:0.010414 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.049746 |compute Time:0.000014 |commuTime:0.033058 |Sync Time:0.011382 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.050434 |compute Time:0.000016 |commuTime:0.032570 |Sync Time:0.011279 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.048315 |compute Time:0.000019 |commuTime:0.030498 |Sync Time:0.013301 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.050566 |compute Time:0.000028 |commuTime:0.031102 |Sync Time:0.012441 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.049714 |compute Time:0.000018 |commuTime:0.028451 |Sync Time:0.011976 |IO Time:0.000000
rank:26 |send count:181 | recv count: 180 |total Time:0.049680 |compute Time:0.000020 |commuTime:0.026627 |Sync Time:0.013627 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.050243 |compute Time:0.000018 |commuTime:0.030176 |Sync Time:0.010028 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.050318 |compute Time:0.000015 |commuTime:0.027475 |Sync Time:0.012768 |IO Time:0.000000
rank:30 |send count:261 | recv count: 260 |total Time:0.050300 |compute Time:0.000026 |commuTime:0.029172 |Sync Time:0.011056 |IO Time:0.000000
rank:44 |send count:211 | recv count: 210 |total Time:0.050364 |compute Time:0.000016 |commuTime:0.025194 |Sync Time:0.012906 |IO Time:0.000000
rank:46 |send count:171 | recv count: 170 |total Time:0.048412 |compute Time:0.000021 |commuTime:0.025417 |Sync Time:0.012570 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.049490 |compute Time:0.000011 |commuTime:0.008020 |Sync Time:0.029771 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.049843 |compute Time:0.000021 |commuTime:0.024731 |Sync Time:0.012965 |IO Time:0.000000
rank:54 |send count:201 | recv count: 200 |total Time:0.050112 |compute Time:0.000021 |commuTime:0.025904 |Sync Time:0.011728 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.049563 |compute Time:0.000019 |commuTime:0.023406 |Sync Time:0.011687 |IO Time:0.000000
rank:60 |send count:161 | recv count: 160 |total Time:0.050224 |compute Time:0.000013 |commuTime:0.023489 |Sync Time:0.011529 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.050234 |compute Time:0.000017 |commuTime:0.024021 |Sync Time:0.010964 |IO Time:0.000000
rank:64 |send count:171 | recv count: 170 |total Time:0.049640 |compute Time:0.000019 |commuTime:0.025308 |Sync Time:0.009713 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.049939 |compute Time:0.000022 |commuTime:0.022996 |Sync Time:0.011925 |IO Time:0.000000
rank:71 |send count:201 | recv count: 200 |total Time:0.050184 |compute Time:0.000015 |commuTime:0.021990 |Sync Time:0.012624 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.049670 |compute Time:0.000015 |commuTime:0.031872 |Sync Time:0.013153 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.049868 |compute Time:0.000020 |commuTime:0.032143 |Sync Time:0.012482 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.049638 |compute Time:0.000014 |commuTime:0.031653 |Sync Time:0.012129 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.049678 |compute Time:0.000015 |commuTime:0.027731 |Sync Time:0.011564 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.050059 |compute Time:0.000022 |commuTime:0.028095 |Sync Time:0.010519 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.049935 |compute Time:0.000016 |commuTime:0.026833 |Sync Time:0.011428 |IO Time:0.000000
rank:42 |send count:191 | recv count: 190 |total Time:0.049957 |compute Time:0.000018 |commuTime:0.026098 |Sync Time:0.012089 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.050696 |compute Time:0.000027 |commuTime:0.022085 |Sync Time:0.012817 |IO Time:0.000000
rank:72 |send count:241 | recv count: 240 |total Time:0.050122 |compute Time:0.000022 |commuTime:0.020942 |Sync Time:0.013689 |IO Time:0.000000
