rank:1 |send count:211 | recv count: 210 |total Time:0.525258 |compute Time:0.000017 |commuTime:0.484197 |Sync Time:0.040081 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.525512 |compute Time:0.000015 |commuTime:0.494588 |Sync Time:0.029689 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.525559 |compute Time:0.000024 |commuTime:0.476269 |Sync Time:0.048003 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.525270 |compute Time:0.000024 |commuTime:0.460104 |Sync Time:0.064167 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.525565 |compute Time:0.000019 |commuTime:0.484393 |Sync Time:0.039880 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.525258 |compute Time:0.000021 |commuTime:0.494682 |Sync Time:0.029590 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.525270 |compute Time:0.000016 |commuTime:0.451422 |Sync Time:0.072856 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.524959 |compute Time:0.000023 |commuTime:0.482620 |Sync Time:0.041646 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.524975 |compute Time:0.000014 |commuTime:0.453539 |Sync Time:0.070736 |IO Time:0.000000
rank:10 |send count:181 | recv count: 180 |total Time:0.524894 |compute Time:0.000023 |commuTime:0.485759 |Sync Time:0.038505 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.524985 |compute Time:0.000018 |commuTime:0.448637 |Sync Time:0.072128 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.524933 |compute Time:0.000019 |commuTime:0.428834 |Sync Time:0.068999 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.525026 |compute Time:0.000022 |commuTime:0.396169 |Sync Time:0.101671 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.525116 |compute Time:0.000024 |commuTime:0.465921 |Sync Time:0.032030 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.525138 |compute Time:0.000024 |commuTime:0.464275 |Sync Time:0.033674 |IO Time:0.000000
rank:40 |send count:201 | recv count: 200 |total Time:0.525138 |compute Time:0.000024 |commuTime:0.426335 |Sync Time:0.071610 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.525230 |compute Time:0.000026 |commuTime:0.419501 |Sync Time:0.078510 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.524939 |compute Time:0.000021 |commuTime:0.447178 |Sync Time:0.058405 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.524925 |compute Time:0.000021 |commuTime:0.358059 |Sync Time:0.162667 |IO Time:0.000000
rank:42 |send count:191 | recv count: 190 |total Time:0.520050 |compute Time:0.000026 |commuTime:0.456431 |Sync Time:0.041576 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.525275 |compute Time:0.000019 |commuTime:0.439286 |Sync Time:0.066299 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.525547 |compute Time:0.000016 |commuTime:0.482456 |Sync Time:0.038273 |IO Time:0.000000
rank:43 |send count:191 | recv count: 190 |total Time:0.520069 |compute Time:0.000015 |commuTime:0.405770 |Sync Time:0.092248 |IO Time:0.000000
rank:44 |send count:211 | recv count: 210 |total Time:0.525495 |compute Time:0.000026 |commuTime:0.455693 |Sync Time:0.042312 |IO Time:0.000000
rank:45 |send count:241 | recv count: 240 |total Time:0.525515 |compute Time:0.000022 |commuTime:0.448042 |Sync Time:0.049969 |IO Time:0.000000
rank:46 |send count:171 | recv count: 170 |total Time:0.525429 |compute Time:0.000023 |commuTime:0.476851 |Sync Time:0.021154 |IO Time:0.000000
rank:47 |send count:201 | recv count: 200 |total Time:0.525523 |compute Time:0.000023 |commuTime:0.402249 |Sync Time:0.080879 |IO Time:0.000000
rank:72 |send count:241 | recv count: 240 |total Time:0.525828 |compute Time:0.000029 |commuTime:0.296581 |Sync Time:0.045991 |IO Time:0.000000
rank:73 |send count:161 | recv count: 160 |total Time:0.525827 |compute Time:0.000020 |commuTime:0.311899 |Sync Time:0.030674 |IO Time:0.000000
rank:74 |send count:241 | recv count: 240 |total Time:0.525525 |compute Time:0.000015 |commuTime:0.305512 |Sync Time:0.037064 |IO Time:0.000000
rank:75 |send count:221 | recv count: 220 |total Time:0.525553 |compute Time:0.000024 |commuTime:0.316013 |Sync Time:0.026547 |IO Time:0.000000
rank:76 |send count:251 | recv count: 250 |total Time:0.525833 |compute Time:0.000017 |commuTime:0.249376 |Sync Time:0.089994 |IO Time:0.000000
rank:78 |send count:161 | recv count: 160 |total Time:0.525979 |compute Time:0.000020 |commuTime:0.305452 |Sync Time:0.033521 |IO Time:0.000000
rank:79 |send count:261 | recv count: 260 |total Time:0.525982 |compute Time:0.000024 |commuTime:0.270454 |Sync Time:0.068183 |IO Time:0.000000
rank:80 |send count:231 | recv count: 230 |total Time:0.525977 |compute Time:0.000018 |commuTime:0.312005 |Sync Time:0.026517 |IO Time:0.000000
rank:81 |send count:221 | recv count: 220 |total Time:0.525988 |compute Time:0.000022 |commuTime:0.302233 |Sync Time:0.036132 |IO Time:0.000000
rank:82 |send count:261 | recv count: 260 |total Time:0.525898 |compute Time:0.000015 |commuTime:0.303623 |Sync Time:0.029653 |IO Time:0.000000
rank:83 |send count:241 | recv count: 240 |total Time:0.525999 |compute Time:0.000019 |commuTime:0.126517 |Sync Time:0.067527 |IO Time:0.000000
rank:77 |send count:211 | recv count: 210 |total Time:0.525764 |compute Time:0.000025 |commuTime:0.309906 |Sync Time:0.029138 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.525711 |compute Time:0.000032 |commuTime:0.352036 |Sync Time:0.065349 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.525434 |compute Time:0.000019 |commuTime:0.364573 |Sync Time:0.052822 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.526008 |compute Time:0.000023 |commuTime:0.365759 |Sync Time:0.051617 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.526389 |compute Time:0.000012 |commuTime:0.139409 |Sync Time:0.344889 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.520732 |compute Time:0.000021 |commuTime:0.414830 |Sync Time:0.069703 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.526965 |compute Time:0.000024 |commuTime:0.371785 |Sync Time:0.046932 |IO Time:0.000000
rank:15 |send count:201 | recv count: 200 |total Time:0.529401 |compute Time:0.000020 |commuTime:0.458910 |Sync Time:0.065667 |IO Time:0.000000
rank:16 |send count:231 | recv count: 230 |total Time:0.524582 |compute Time:0.000018 |commuTime:0.394856 |Sync Time:0.129697 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.532071 |compute Time:0.000016 |commuTime:0.453713 |Sync Time:0.058693 |IO Time:0.000000
rank:13 |send count:201 | recv count: 200 |total Time:0.533337 |compute Time:0.000027 |commuTime:0.489774 |Sync Time:0.038752 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.533554 |compute Time:0.000017 |commuTime:0.450287 |Sync Time:0.063860 |IO Time:0.000000
rank:27 |send count:211 | recv count: 210 |total Time:0.534686 |compute Time:0.000016 |commuTime:0.455612 |Sync Time:0.059379 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.536463 |compute Time:0.000015 |commuTime:0.451547 |Sync Time:0.065253 |IO Time:0.000000
rank:60 |send count:161 | recv count: 160 |total Time:0.537343 |compute Time:0.000019 |commuTime:0.375870 |Sync Time:0.053199 |IO Time:0.000000
rank:26 |send count:181 | recv count: 180 |total Time:0.537586 |compute Time:0.000021 |commuTime:0.459476 |Sync Time:0.058442 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.538518 |compute Time:0.000015 |commuTime:0.394020 |Sync Time:0.138150 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.539668 |compute Time:0.000013 |commuTime:0.486076 |Sync Time:0.047212 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.540238 |compute Time:0.000013 |commuTime:0.457436 |Sync Time:0.063129 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.541100 |compute Time:0.000011 |commuTime:0.456011 |Sync Time:0.065437 |IO Time:0.000000
rank:50 |send count:191 | recv count: 190 |total Time:0.541688 |compute Time:0.000019 |commuTime:0.394721 |Sync Time:0.104879 |IO Time:0.000000
rank:22 |send count:81 | recv count: 80 |total Time:0.542889 |compute Time:0.000012 |commuTime:0.423596 |Sync Time:0.113221 |IO Time:0.000000
rank:99 |send count:151 | recv count: 150 |total Time:0.544234 |compute Time:0.000016 |commuTime:0.079506 |Sync Time:0.017638 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.545134 |compute Time:0.000024 |commuTime:0.381638 |Sync Time:0.054869 |IO Time:0.000000
rank:88 |send count:171 | recv count: 170 |total Time:0.546068 |compute Time:0.000016 |commuTime:0.119492 |Sync Time:0.094551 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.546978 |compute Time:0.000016 |commuTime:0.369779 |Sync Time:0.066430 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.547246 |compute Time:0.000027 |commuTime:0.494592 |Sync Time:0.046868 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.548668 |compute Time:0.000020 |commuTime:0.398107 |Sync Time:0.130645 |IO Time:0.000000
rank:96 |send count:231 | recv count: 230 |total Time:0.549655 |compute Time:0.000022 |commuTime:0.058406 |Sync Time:0.044181 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.550218 |compute Time:0.000018 |commuTime:0.434917 |Sync Time:0.070185 |IO Time:0.000000
rank:62 |send count:171 | recv count: 170 |total Time:0.550807 |compute Time:0.000014 |commuTime:0.391296 |Sync Time:0.051510 |IO Time:0.000000
rank:58 |send count:171 | recv count: 170 |total Time:0.551656 |compute Time:0.000016 |commuTime:0.454426 |Sync Time:0.052417 |IO Time:0.000000
rank:70 |send count:211 | recv count: 210 |total Time:0.553120 |compute Time:0.000024 |commuTime:0.388447 |Sync Time:0.053893 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.553782 |compute Time:0.000014 |commuTime:0.378690 |Sync Time:0.169027 |IO Time:0.000000
rank:30 |send count:261 | recv count: 260 |total Time:0.554695 |compute Time:0.000028 |commuTime:0.468709 |Sync Time:0.066304 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.555888 |compute Time:0.000024 |commuTime:0.095664 |Sync Time:0.013136 |IO Time:0.000000
