rank:7 |send count:251 | recv count: 250 |total Time:0.038832 |compute Time:0.000022 |commuTime:0.025934 |Sync Time:0.009922 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.039248 |compute Time:0.000014 |commuTime:0.021710 |Sync Time:0.009957 |IO Time:0.000000
rank:27 |send count:211 | recv count: 210 |total Time:0.039460 |compute Time:0.000015 |commuTime:0.024129 |Sync Time:0.007303 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.039494 |compute Time:0.000020 |commuTime:0.019174 |Sync Time:0.010732 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.039226 |compute Time:0.000016 |commuTime:0.017918 |Sync Time:0.008741 |IO Time:0.000000
rank:95 |send count:201 | recv count: 200 |total Time:0.038852 |compute Time:0.000016 |commuTime:0.018332 |Sync Time:0.007715 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.038829 |compute Time:0.000020 |commuTime:0.027263 |Sync Time:0.008788 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.039491 |compute Time:0.000016 |commuTime:0.026012 |Sync Time:0.009661 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.038842 |compute Time:0.000013 |commuTime:0.021398 |Sync Time:0.010078 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.038994 |compute Time:0.000019 |commuTime:0.023663 |Sync Time:0.007453 |IO Time:0.000000
rank:51 |send count:181 | recv count: 180 |total Time:0.038136 |compute Time:0.000023 |commuTime:0.021375 |Sync Time:0.008994 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.039033 |compute Time:0.000015 |commuTime:0.018500 |Sync Time:0.008138 |IO Time:0.000000
rank:71 |send count:201 | recv count: 200 |total Time:0.038817 |compute Time:0.000021 |commuTime:0.017231 |Sync Time:0.009332 |IO Time:0.000000
