rank:1 |send count:211 | recv count: 210 |total Time:0.309909 |compute Time:0.000022 |commuTime:0.286950 |Sync Time:0.021471 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.309908 |compute Time:0.000015 |commuTime:0.286120 |Sync Time:0.022304 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.309905 |compute Time:0.000021 |commuTime:0.286777 |Sync Time:0.021638 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.309917 |compute Time:0.000017 |commuTime:0.285802 |Sync Time:0.022617 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.309917 |compute Time:0.000025 |commuTime:0.286620 |Sync Time:0.021790 |IO Time:0.000000
rank:7 |send count:251 | recv count: 250 |total Time:0.309930 |compute Time:0.000022 |commuTime:0.283933 |Sync Time:0.022747 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.309613 |compute Time:0.000027 |commuTime:0.269289 |Sync Time:0.022073 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.309636 |compute Time:0.000017 |commuTime:0.269612 |Sync Time:0.021761 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.309651 |compute Time:0.000016 |commuTime:0.269590 |Sync Time:0.021783 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.309935 |compute Time:0.000020 |commuTime:0.274553 |Sync Time:0.016815 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.309912 |compute Time:0.000019 |commuTime:0.286658 |Sync Time:0.021761 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.309302 |compute Time:0.000029 |commuTime:0.266318 |Sync Time:0.024833 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.309392 |compute Time:0.000024 |commuTime:0.262710 |Sync Time:0.028303 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.309472 |compute Time:0.000031 |commuTime:0.273918 |Sync Time:0.017161 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.309771 |compute Time:0.000030 |commuTime:0.229851 |Sync Time:0.017741 |IO Time:0.000000
rank:64 |send count:171 | recv count: 170 |total Time:0.309760 |compute Time:0.000016 |commuTime:0.161246 |Sync Time:0.016033 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.309774 |compute Time:0.000022 |commuTime:0.161359 |Sync Time:0.015910 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.309765 |compute Time:0.000024 |commuTime:0.163737 |Sync Time:0.013524 |IO Time:0.000000
rank:67 |send count:231 | recv count: 230 |total Time:0.309780 |compute Time:0.000016 |commuTime:0.154716 |Sync Time:0.022549 |IO Time:0.000000
rank:68 |send count:271 | recv count: 270 |total Time:0.310069 |compute Time:0.000027 |commuTime:0.163392 |Sync Time:0.013859 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.309587 |compute Time:0.000011 |commuTime:0.277206 |Sync Time:0.023695 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.310188 |compute Time:0.000014 |commuTime:0.154493 |Sync Time:0.022877 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.309902 |compute Time:0.000019 |commuTime:0.251200 |Sync Time:0.049688 |IO Time:0.000000
rank:70 |send count:211 | recv count: 210 |total Time:0.310192 |compute Time:0.000018 |commuTime:0.164893 |Sync Time:0.012472 |IO Time:0.000000
rank:71 |send count:201 | recv count: 200 |total Time:0.309919 |compute Time:0.000022 |commuTime:0.125936 |Sync Time:0.022956 |IO Time:0.000000
rank:96 |send count:231 | recv count: 230 |total Time:0.309850 |compute Time:0.000026 |commuTime:0.021833 |Sync Time:0.006656 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.309899 |compute Time:0.000018 |commuTime:0.023040 |Sync Time:0.005449 |IO Time:0.000000
rank:98 |send count:191 | recv count: 190 |total Time:0.309917 |compute Time:0.000024 |commuTime:0.020220 |Sync Time:0.008264 |IO Time:0.000000
