rank:1 |send count:211 | recv count: 210 |total Time:0.409591 |compute Time:0.000018 |commuTime:0.396598 |Sync Time:0.007179 |IO Time:0.000000
rank:8 |send count:231 | recv count: 230 |total Time:0.409935 |compute Time:0.000031 |commuTime:0.379746 |Sync Time:0.016521 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.409945 |compute Time:0.000019 |commuTime:0.343160 |Sync Time:0.050134 |IO Time:0.000000
rank:16 |send count:231 | recv count: 230 |total Time:0.409878 |compute Time:0.000019 |commuTime:0.330348 |Sync Time:0.043041 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.409903 |compute Time:0.000021 |commuTime:0.339343 |Sync Time:0.029784 |IO Time:0.000000
rank:24 |send count:141 | recv count: 140 |total Time:0.410261 |compute Time:0.000015 |commuTime:0.318202 |Sync Time:0.029958 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.410263 |compute Time:0.000023 |commuTime:0.312312 |Sync Time:0.029834 |IO Time:0.000000
rank:32 |send count:191 | recv count: 190 |total Time:0.409881 |compute Time:0.000028 |commuTime:0.294245 |Sync Time:0.029796 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.409901 |compute Time:0.000017 |commuTime:0.289692 |Sync Time:0.030228 |IO Time:0.000000
rank:40 |send count:201 | recv count: 200 |total Time:0.409980 |compute Time:0.000021 |commuTime:0.254073 |Sync Time:0.042257 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.410271 |compute Time:0.000021 |commuTime:0.221449 |Sync Time:0.067547 |IO Time:0.000000
rank:48 |send count:171 | recv count: 170 |total Time:0.409896 |compute Time:0.000017 |commuTime:0.239247 |Sync Time:0.029818 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.409967 |compute Time:0.000009 |commuTime:0.004003 |Sync Time:0.260062 |IO Time:0.000000
rank:56 |send count:241 | recv count: 240 |total Time:0.410322 |compute Time:0.000023 |commuTime:0.209396 |Sync Time:0.030226 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.410427 |compute Time:0.000021 |commuTime:0.200692 |Sync Time:0.030542 |IO Time:0.000000
rank:64 |send count:171 | recv count: 170 |total Time:0.409745 |compute Time:0.000027 |commuTime:0.197500 |Sync Time:0.008213 |IO Time:0.000000
rank:65 |send count:221 | recv count: 220 |total Time:0.409774 |compute Time:0.000026 |commuTime:0.189824 |Sync Time:0.008085 |IO Time:0.000000
rank:72 |send count:241 | recv count: 240 |total Time:0.410130 |compute Time:0.000020 |commuTime:0.139183 |Sync Time:0.030598 |IO Time:0.000000
rank:73 |send count:161 | recv count: 160 |total Time:0.410124 |compute Time:0.000020 |commuTime:0.144522 |Sync Time:0.017610 |IO Time:0.000000
rank:80 |send count:231 | recv count: 230 |total Time:0.410441 |compute Time:0.000017 |commuTime:0.115440 |Sync Time:0.008187 |IO Time:0.000000
rank:81 |send count:221 | recv count: 220 |total Time:0.410374 |compute Time:0.000020 |commuTime:0.072402 |Sync Time:0.043472 |IO Time:0.000000
rank:88 |send count:171 | recv count: 170 |total Time:0.410448 |compute Time:0.000020 |commuTime:0.029476 |Sync Time:0.044481 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.409960 |compute Time:0.000020 |commuTime:0.370509 |Sync Time:0.031517 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.409627 |compute Time:0.000014 |commuTime:0.386997 |Sync Time:0.016769 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.410247 |compute Time:0.000019 |commuTime:0.381868 |Sync Time:0.018140 |IO Time:0.000000
rank:89 |send count:211 | recv count: 210 |total Time:0.410246 |compute Time:0.000026 |commuTime:0.046859 |Sync Time:0.017870 |IO Time:0.000000
rank:96 |send count:231 | recv count: 230 |total Time:0.410550 |compute Time:0.000015 |commuTime:0.018457 |Sync Time:0.017527 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.410560 |compute Time:0.000017 |commuTime:0.004992 |Sync Time:0.017533 |IO Time:0.000000
rank:42 |send count:191 | recv count: 190 |total Time:0.409967 |compute Time:0.000016 |commuTime:0.272385 |Sync Time:0.016613 |IO Time:0.000000
rank:6 |send count:191 | recv count: 190 |total Time:0.409787 |compute Time:0.000022 |commuTime:0.391728 |Sync Time:0.008268 |IO Time:0.000000
rank:14 |send count:161 | recv count: 160 |total Time:0.409792 |compute Time:0.000021 |commuTime:0.367214 |Sync Time:0.018675 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.410275 |compute Time:0.000022 |commuTime:0.287835 |Sync Time:0.044975 |IO Time:0.000000
rank:52 |send count:221 | recv count: 220 |total Time:0.410312 |compute Time:0.000017 |commuTime:0.225715 |Sync Time:0.031729 |IO Time:0.000000
rank:38 |send count:271 | recv count: 270 |total Time:0.410190 |compute Time:0.000025 |commuTime:0.291947 |Sync Time:0.018376 |IO Time:0.000000
rank:47 |send count:201 | recv count: 200 |total Time:0.409867 |compute Time:0.000016 |commuTime:0.209546 |Sync Time:0.059540 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.410906 |compute Time:0.000015 |commuTime:0.184378 |Sync Time:0.032726 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.410726 |compute Time:0.000023 |commuTime:0.207965 |Sync Time:0.017896 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.410466 |compute Time:0.000022 |commuTime:0.180331 |Sync Time:0.017925 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.410759 |compute Time:0.000014 |commuTime:0.186824 |Sync Time:0.019309 |IO Time:0.000000
rank:79 |send count:261 | recv count: 260 |total Time:0.410412 |compute Time:0.000027 |commuTime:0.090907 |Sync Time:0.033116 |IO Time:0.000000
rank:13 |send count:201 | recv count: 200 |total Time:0.412905 |compute Time:0.000018 |commuTime:0.379902 |Sync Time:0.008924 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.414265 |compute Time:0.000016 |commuTime:0.390284 |Sync Time:0.016372 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.414578 |compute Time:0.000013 |commuTime:0.364892 |Sync Time:0.029910 |IO Time:0.000000
rank:10 |send count:181 | recv count: 180 |total Time:0.415498 |compute Time:0.000026 |commuTime:0.382242 |Sync Time:0.016633 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.416182 |compute Time:0.000018 |commuTime:0.332490 |Sync Time:0.043161 |IO Time:0.000000
rank:26 |send count:181 | recv count: 180 |total Time:0.417292 |compute Time:0.000017 |commuTime:0.332598 |Sync Time:0.016652 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.418346 |compute Time:0.000016 |commuTime:0.266364 |Sync Time:0.052034 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.419079 |compute Time:0.000011 |commuTime:0.353436 |Sync Time:0.018129 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.421069 |compute Time:0.000026 |commuTime:0.265597 |Sync Time:0.060661 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.421177 |compute Time:0.000026 |commuTime:0.360157 |Sync Time:0.016599 |IO Time:0.000000
rank:53 |send count:211 | recv count: 210 |total Time:0.422193 |compute Time:0.000019 |commuTime:0.190660 |Sync Time:0.070373 |IO Time:0.000000
rank:20 |send count:181 | recv count: 180 |total Time:0.423202 |compute Time:0.000016 |commuTime:0.333175 |Sync Time:0.045021 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.423901 |compute Time:0.000022 |commuTime:0.332294 |Sync Time:0.018191 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.424468 |compute Time:0.000025 |commuTime:0.292049 |Sync Time:0.070429 |IO Time:0.000000
rank:77 |send count:211 | recv count: 210 |total Time:0.424990 |compute Time:0.000021 |commuTime:0.136797 |Sync Time:0.019548 |IO Time:0.000000
rank:93 |send count:201 | recv count: 200 |total Time:0.425713 |compute Time:0.000020 |commuTime:0.031162 |Sync Time:0.033287 |IO Time:0.000000
rank:85 |send count:231 | recv count: 230 |total Time:0.426416 |compute Time:0.000020 |commuTime:0.060617 |Sync Time:0.046500 |IO Time:0.000000
rank:92 |send count:161 | recv count: 160 |total Time:0.427066 |compute Time:0.000016 |commuTime:0.039628 |Sync Time:0.033408 |IO Time:0.000000
rank:68 |send count:271 | recv count: 270 |total Time:0.427853 |compute Time:0.000029 |commuTime:0.196755 |Sync Time:0.010230 |IO Time:0.000000
rank:22 |send count:81 | recv count: 80 |total Time:0.428757 |compute Time:0.000015 |commuTime:0.310743 |Sync Time:0.070574 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.429257 |compute Time:0.000019 |commuTime:0.309336 |Sync Time:0.029886 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.430003 |compute Time:0.000013 |commuTime:0.165920 |Sync Time:0.032705 |IO Time:0.000000
rank:44 |send count:211 | recv count: 210 |total Time:0.431031 |compute Time:0.000017 |commuTime:0.288656 |Sync Time:0.018024 |IO Time:0.000000
rank:12 |send count:171 | recv count: 170 |total Time:0.431447 |compute Time:0.000018 |commuTime:0.349711 |Sync Time:0.060856 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.432168 |compute Time:0.000015 |commuTime:0.321103 |Sync Time:0.016573 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.433104 |compute Time:0.000023 |commuTime:0.300844 |Sync Time:0.018392 |IO Time:0.000000
