rank:51 |send count:181 | recv count: 180 |total Time:0.044919 |compute Time:0.000018 |commuTime:0.022364 |Sync Time:0.010475 |IO Time:0.000000
rank:55 |send count:191 | recv count: 190 |total Time:0.044748 |compute Time:0.000022 |commuTime:0.023339 |Sync Time:0.009330 |IO Time:0.000000
rank:57 |send count:231 | recv count: 230 |total Time:0.044233 |compute Time:0.000028 |commuTime:0.025769 |Sync Time:0.006862 |IO Time:0.000000
rank:83 |send count:241 | recv count: 240 |total Time:0.044923 |compute Time:0.000021 |commuTime:0.023908 |Sync Time:0.007023 |IO Time:0.000000
rank:89 |send count:211 | recv count: 210 |total Time:0.045288 |compute Time:0.000020 |commuTime:0.022802 |Sync Time:0.007613 |IO Time:0.000000
rank:97 |send count:231 | recv count: 230 |total Time:0.045268 |compute Time:0.000014 |commuTime:0.021684 |Sync Time:0.007895 |IO Time:0.000000
rank:19 |send count:161 | recv count: 160 |total Time:0.044605 |compute Time:0.000022 |commuTime:0.029419 |Sync Time:0.010286 |IO Time:0.000000
rank:25 |send count:261 | recv count: 260 |total Time:0.044366 |compute Time:0.000021 |commuTime:0.028872 |Sync Time:0.006666 |IO Time:0.000000
rank:33 |send count:151 | recv count: 150 |total Time:0.044877 |compute Time:0.000021 |commuTime:0.025635 |Sync Time:0.007678 |IO Time:0.000000
rank:49 |send count:151 | recv count: 0 |total Time:0.044808 |compute Time:0.000007 |commuTime:0.010731 |Sync Time:0.022373 |IO Time:0.000000
rank:71 |send count:201 | recv count: 200 |total Time:0.045412 |compute Time:0.000023 |commuTime:0.023026 |Sync Time:0.009233 |IO Time:0.000000
rank:75 |send count:221 | recv count: 220 |total Time:0.044960 |compute Time:0.000014 |commuTime:0.022769 |Sync Time:0.009286 |IO Time:0.000000
rank:81 |send count:221 | recv count: 220 |total Time:0.044816 |compute Time:0.000018 |commuTime:0.022679 |Sync Time:0.008804 |IO Time:0.000000
rank:95 |send count:201 | recv count: 200 |total Time:0.045354 |compute Time:0.000016 |commuTime:0.020333 |Sync Time:0.009859 |IO Time:0.000000
rank:99 |send count:151 | recv count: 150 |total Time:0.045301 |compute Time:0.000019 |commuTime:0.022378 |Sync Time:0.007249 |IO Time:0.000000
rank:47 |send count:201 | recv count: 200 |total Time:0.044895 |compute Time:0.000021 |commuTime:0.023543 |Sync Time:0.009666 |IO Time:0.000000
rank:61 |send count:181 | recv count: 180 |total Time:0.045264 |compute Time:0.000019 |commuTime:0.024229 |Sync Time:0.008595 |IO Time:0.000000
rank:63 |send count:221 | recv count: 220 |total Time:0.044887 |compute Time:0.000018 |commuTime:0.024675 |Sync Time:0.008109 |IO Time:0.000000
rank:93 |send count:201 | recv count: 200 |total Time:0.045406 |compute Time:0.000023 |commuTime:0.020818 |Sync Time:0.009442 |IO Time:0.000000
rank:23 |send count:221 | recv count: 220 |total Time:0.044825 |compute Time:0.000018 |commuTime:0.026429 |Sync Time:0.009303 |IO Time:0.000000
rank:79 |send count:261 | recv count: 260 |total Time:0.045191 |compute Time:0.000022 |commuTime:0.023608 |Sync Time:0.007890 |IO Time:0.000000
rank:87 |send count:241 | recv count: 240 |total Time:0.045591 |compute Time:0.000015 |commuTime:0.021192 |Sync Time:0.009569 |IO Time:0.000000
rank:15 |send count:201 | recv count: 200 |total Time:0.044609 |compute Time:0.000019 |commuTime:0.030213 |Sync Time:0.009784 |IO Time:0.000000
rank:35 |send count:221 | recv count: 220 |total Time:0.045133 |compute Time:0.000020 |commuTime:0.025258 |Sync Time:0.008223 |IO Time:0.000000
rank:39 |send count:271 | recv count: 270 |total Time:0.045458 |compute Time:0.000024 |commuTime:0.024663 |Sync Time:0.008812 |IO Time:0.000000
rank:43 |send count:191 | recv count: 190 |total Time:0.045293 |compute Time:0.000018 |commuTime:0.021977 |Sync Time:0.011451 |IO Time:0.000000
rank:59 |send count:171 | recv count: 170 |total Time:0.045448 |compute Time:0.000022 |commuTime:0.023965 |Sync Time:0.009059 |IO Time:0.000000
rank:11 |send count:181 | recv count: 180 |total Time:0.044857 |compute Time:0.000021 |commuTime:0.029328 |Sync Time:0.010830 |IO Time:0.000000
rank:3 |send count:231 | recv count: 230 |total Time:0.045047 |compute Time:0.000019 |commuTime:0.031458 |Sync Time:0.009718 |IO Time:0.000000
rank:67 |send count:231 | recv count: 230 |total Time:0.045666 |compute Time:0.000023 |commuTime:0.024851 |Sync Time:0.007894 |IO Time:0.000000
rank:17 |send count:191 | recv count: 190 |total Time:0.045671 |compute Time:0.000020 |commuTime:0.031712 |Sync Time:0.008574 |IO Time:0.000000
rank:31 |send count:211 | recv count: 210 |total Time:0.045235 |compute Time:0.000019 |commuTime:0.023935 |Sync Time:0.009919 |IO Time:0.000000
rank:85 |send count:231 | recv count: 230 |total Time:0.045047 |compute Time:0.000016 |commuTime:0.022229 |Sync Time:0.008963 |IO Time:0.000000
rank:2 |send count:171 | recv count: 170 |total Time:0.045222 |compute Time:0.000013 |commuTime:0.029322 |Sync Time:0.012097 |IO Time:0.000000
rank:4 |send count:231 | recv count: 230 |total Time:0.045330 |compute Time:0.000026 |commuTime:0.030714 |Sync Time:0.010632 |IO Time:0.000000
rank:5 |send count:221 | recv count: 220 |total Time:0.045397 |compute Time:0.000028 |commuTime:0.033367 |Sync Time:0.007975 |IO Time:0.000000
rank:21 |send count:111 | recv count: 110 |total Time:0.045199 |compute Time:0.000018 |commuTime:0.025974 |Sync Time:0.010186 |IO Time:0.000000
rank:29 |send count:191 | recv count: 190 |total Time:0.045079 |compute Time:0.000013 |commuTime:0.023886 |Sync Time:0.010154 |IO Time:0.000000
rank:34 |send count:151 | recv count: 150 |total Time:0.045498 |compute Time:0.000022 |commuTime:0.024140 |Sync Time:0.009783 |IO Time:0.000000
rank:37 |send count:171 | recv count: 170 |total Time:0.045621 |compute Time:0.000019 |commuTime:0.024605 |Sync Time:0.009235 |IO Time:0.000000
rank:66 |send count:211 | recv count: 210 |total Time:0.045583 |compute Time:0.000020 |commuTime:0.023160 |Sync Time:0.010005 |IO Time:0.000000
rank:68 |send count:271 | recv count: 270 |total Time:0.045857 |compute Time:0.000023 |commuTime:0.026756 |Sync Time:0.006135 |IO Time:0.000000
rank:69 |send count:221 | recv count: 220 |total Time:0.046063 |compute Time:0.000023 |commuTime:0.024116 |Sync Time:0.008822 |IO Time:0.000000
rank:9 |send count:161 | recv count: 160 |total Time:0.045744 |compute Time:0.000019 |commuTime:0.031237 |Sync Time:0.009316 |IO Time:0.000000
rank:18 |send count:151 | recv count: 150 |total Time:0.045144 |compute Time:0.000017 |commuTime:0.032002 |Sync Time:0.008404 |IO Time:0.000000
rank:28 |send count:171 | recv count: 170 |total Time:0.045156 |compute Time:0.000027 |commuTime:0.024280 |Sync Time:0.009852 |IO Time:0.000000
rank:36 |send count:241 | recv count: 240 |total Time:0.045619 |compute Time:0.000026 |commuTime:0.024914 |Sync Time:0.008966 |IO Time:0.000000
rank:41 |send count:211 | recv count: 210 |total Time:0.045978 |compute Time:0.000013 |commuTime:0.024621 |Sync Time:0.009275 |IO Time:0.000000
