rank:1 |send count:19 | recv count: 18 |total Time:0.022366 |compute Time:0.000007 |commuTime:0.019789 |Sync Time:0.001599 |IO Time:0.000000
rank:2 |send count:28 | recv count: 27 |total Time:0.022366 |compute Time:0.000006 |commuTime:0.019746 |Sync Time:0.001642 |IO Time:0.000000
rank:4 |send count:28 | recv count: 27 |total Time:0.022207 |compute Time:0.000007 |commuTime:0.019274 |Sync Time:0.002112 |IO Time:0.000000
rank:13 |send count:10 | recv count: 9 |total Time:0.022251 |compute Time:0.000004 |commuTime:0.000350 |Sync Time:0.021012 |IO Time:0.000000
rank:8 |send count:19 | recv count: 18 |total Time:0.022382 |compute Time:0.000006 |commuTime:0.020139 |Sync Time:0.001229 |IO Time:0.000000
rank:3 |send count:10 | recv count: 9 |total Time:0.022364 |compute Time:0.000005 |commuTime:0.019256 |Sync Time:0.002129 |IO Time:0.000000
rank:5 |send count:46 | recv count: 45 |total Time:0.022214 |compute Time:0.000009 |commuTime:0.019735 |Sync Time:0.001646 |IO Time:0.000000
rank:14 |send count:37 | recv count: 36 |total Time:0.022247 |compute Time:0.000011 |commuTime:0.019601 |Sync Time:0.001748 |IO Time:0.000000
rank:9 |send count:28 | recv count: 27 |total Time:0.022382 |compute Time:0.000006 |commuTime:0.020110 |Sync Time:0.001256 |IO Time:0.000000
rank:16 |send count:19 | recv count: 18 |total Time:0.022366 |compute Time:0.000004 |commuTime:0.019708 |Sync Time:0.001623 |IO Time:0.000000
rank:6 |send count:28 | recv count: 27 |total Time:0.022226 |compute Time:0.000006 |commuTime:0.019703 |Sync Time:0.001687 |IO Time:0.000000
rank:15 |send count:28 | recv count: 27 |total Time:0.022239 |compute Time:0.000008 |commuTime:0.019582 |Sync Time:0.001766 |IO Time:0.000000
rank:11 |send count:10 | recv count: 9 |total Time:0.022383 |compute Time:0.000002 |commuTime:0.019202 |Sync Time:0.002165 |IO Time:0.000000
rank:17 |send count:37 | recv count: 36 |total Time:0.022366 |compute Time:0.000004 |commuTime:0.018984 |Sync Time:0.002020 |IO Time:0.000000
rank:7 |send count:37 | recv count: 36 |total Time:0.022221 |compute Time:0.000005 |commuTime:0.019695 |Sync Time:0.001687 |IO Time:0.000000
rank:28 |send count:10 | recv count: 9 |total Time:0.022240 |compute Time:0.000006 |commuTime:0.001081 |Sync Time:0.001703 |IO Time:0.000000
rank:24 |send count:46 | recv count: 45 |total Time:0.022385 |compute Time:0.000008 |commuTime:0.001569 |Sync Time:0.001230 |IO Time:0.000000
rank:18 |send count:46 | recv count: 45 |total Time:0.002847 |compute Time:0.000008 |commuTime:0.001575 |Sync Time:0.001247 |IO Time:0.000000
rank:21 |send count:19 | recv count: 18 |total Time:0.022217 |compute Time:0.000004 |commuTime:0.001135 |Sync Time:0.001683 |IO Time:0.000000
rank:29 |send count:28 | recv count: 27 |total Time:0.022243 |compute Time:0.000004 |commuTime:0.001458 |Sync Time:0.001324 |IO Time:0.000000
rank:25 |send count:37 | recv count: 36 |total Time:0.022382 |compute Time:0.000009 |commuTime:0.001112 |Sync Time:0.001682 |IO Time:0.000000
rank:19 |send count:19 | recv count: 18 |total Time:0.022196 |compute Time:0.000008 |commuTime:0.000715 |Sync Time:0.002102 |IO Time:0.000000
