rank:1 |send count:1997 | recv count: 1996 |total Time:61.648858 |compute Time:0.000139 |commuTime:60.734765 |Sync Time:0.268476 |IO Time:0.644650
rank:16 |send count:1997 | recv count: 1996 |total Time:61.647346 |compute Time:0.000179 |commuTime:58.907811 |Sync Time:0.193679 |IO Time:2.544977
rank:2 |send count:1997 | recv count: 1996 |total Time:61.648787 |compute Time:0.000153 |commuTime:60.888579 |Sync Time:0.117564 |IO Time:0.641665
rank:8 |send count:1997 | recv count: 1996 |total Time:61.648783 |compute Time:0.000177 |commuTime:60.453289 |Sync Time:0.342216 |IO Time:0.852483
rank:17 |send count:1997 | recv count: 1996 |total Time:61.647364 |compute Time:0.000170 |commuTime:58.869862 |Sync Time:0.195667 |IO Time:2.581052
rank:3 |send count:1997 | recv count: 1996 |total Time:61.648893 |compute Time:0.000176 |commuTime:60.733439 |Sync Time:0.271816 |IO Time:0.642717
rank:9 |send count:1997 | recv count: 1996 |total Time:61.648795 |compute Time:0.000182 |commuTime:60.454735 |Sync Time:0.354977 |IO Time:0.838285
rank:18 |send count:1997 | recv count: 1996 |total Time:61.647001 |compute Time:0.000173 |commuTime:58.886588 |Sync Time:0.217222 |IO Time:2.542546
rank:4 |send count:1997 | recv count: 1996 |total Time:61.647322 |compute Time:0.000162 |commuTime:60.861500 |Sync Time:0.148383 |IO Time:0.636457
rank:10 |send count:1997 | recv count: 1996 |total Time:61.647855 |compute Time:0.000179 |commuTime:60.520743 |Sync Time:0.273549 |IO Time:0.852597
rank:19 |send count:1997 | recv count: 1996 |total Time:61.647151 |compute Time:0.000187 |commuTime:58.840117 |Sync Time:0.255671 |IO Time:2.550560
rank:5 |send count:1997 | recv count: 1996 |total Time:61.647356 |compute Time:0.000166 |commuTime:60.797569 |Sync Time:0.217443 |IO Time:0.631351
rank:11 |send count:1997 | recv count: 1996 |total Time:61.647916 |compute Time:0.000168 |commuTime:60.435592 |Sync Time:0.356034 |IO Time:0.855323
rank:20 |send count:1997 | recv count: 1996 |total Time:61.646515 |compute Time:0.000155 |commuTime:58.776015 |Sync Time:0.327328 |IO Time:2.542528
rank:6 |send count:1997 | recv count: 1996 |total Time:61.646960 |compute Time:0.000183 |commuTime:60.860548 |Sync Time:0.110863 |IO Time:0.674537
rank:12 |send count:1997 | recv count: 1996 |total Time:61.646961 |compute Time:0.000166 |commuTime:60.494684 |Sync Time:0.306690 |IO Time:0.844773
rank:21 |send count:1997 | recv count: 1996 |total Time:61.646553 |compute Time:0.000170 |commuTime:58.854786 |Sync Time:0.297253 |IO Time:2.493563
