rank:1 |send count:1997 | recv count: 1996 |total Time:70.277636 |compute Time:0.000173 |commuTime:68.760010 |Sync Time:0.547672 |IO Time:0.969258
rank:4 |send count:1997 | recv count: 1996 |total Time:70.269405 |compute Time:0.000175 |commuTime:68.734501 |Sync Time:0.575573 |IO Time:0.958332
rank:2 |send count:1997 | recv count: 1996 |total Time:70.276608 |compute Time:0.000169 |commuTime:68.481935 |Sync Time:0.856488 |IO Time:0.937583
rank:5 |send count:1997 | recv count: 1996 |total Time:70.269713 |compute Time:0.000185 |commuTime:68.789155 |Sync Time:0.528229 |IO Time:0.951646
rank:3 |send count:1997 | recv count: 1996 |total Time:70.276890 |compute Time:0.000167 |commuTime:68.936382 |Sync Time:0.385977 |IO Time:0.953928
rank:8 |send count:1997 | recv count: 1996 |total Time:70.272636 |compute Time:0.000190 |commuTime:68.729343 |Sync Time:0.587551 |IO Time:0.954922
rank:9 |send count:1997 | recv count: 1996 |total Time:70.272997 |compute Time:0.000197 |commuTime:68.598114 |Sync Time:0.711788 |IO Time:0.962426
rank:12 |send count:1997 | recv count: 1996 |total Time:70.270541 |compute Time:0.000184 |commuTime:68.727245 |Sync Time:0.608248 |IO Time:0.934066
rank:13 |send count:1997 | recv count: 1996 |total Time:70.270570 |compute Time:0.000171 |commuTime:68.674198 |Sync Time:0.668874 |IO Time:0.926512
rank:16 |send count:1997 | recv count: 1996 |total Time:70.279311 |compute Time:0.000183 |commuTime:68.626132 |Sync Time:0.695040 |IO Time:0.957466
rank:17 |send count:1997 | recv count: 1996 |total Time:70.279340 |compute Time:0.000188 |commuTime:68.565701 |Sync Time:0.746642 |IO Time:0.966321
rank:20 |send count:1997 | recv count: 1996 |total Time:70.274448 |compute Time:0.000191 |commuTime:68.517816 |Sync Time:0.832542 |IO Time:0.923404
rank:21 |send count:1997 | recv count: 1996 |total Time:70.274551 |compute Time:0.000165 |commuTime:68.511220 |Sync Time:0.896547 |IO Time:0.866005
rank:24 |send count:1997 | recv count: 1996 |total Time:70.274043 |compute Time:0.000171 |commuTime:68.679706 |Sync Time:0.628244 |IO Time:0.965247
rank:6 |send count:1997 | recv count: 1996 |total Time:70.280129 |compute Time:0.000183 |commuTime:68.624015 |Sync Time:0.696545 |IO Time:0.958946
rank:25 |send count:1997 | recv count: 1996 |total Time:70.274581 |compute Time:0.000206 |commuTime:68.557517 |Sync Time:0.764629 |IO Time:0.951524
rank:7 |send count:1997 | recv count: 1996 |total Time:70.280243 |compute Time:0.000170 |commuTime:68.565413 |Sync Time:0.758583 |IO Time:0.955635
rank:28 |send count:1997 | recv count: 1996 |total Time:70.272793 |compute Time:0.000185 |commuTime:68.569236 |Sync Time:0.740601 |IO Time:0.962264
rank:10 |send count:1997 | recv count: 1996 |total Time:70.281183 |compute Time:0.000189 |commuTime:69.017141 |Sync Time:0.346295 |IO Time:0.917128
rank:29 |send count:1997 | recv count: 1996 |total Time:70.273021 |compute Time:0.000170 |commuTime:68.507308 |Sync Time:0.822221 |IO Time:0.942641
