rank:899 |send count:1855 | recv count: 1854 |total Time:11.567155 |compute Time:0.000121 |commuTime:1.722516 |Sync Time:0.813152 |IO Time:8.600065
rank:931 |send count:1786 | recv count: 1785 |total Time:11.566591 |compute Time:0.000126 |commuTime:1.158879 |Sync Time:1.436847 |IO Time:8.900955
rank:357 |send count:1834 | recv count: 1833 |total Time:11.573673 |compute Time:0.000114 |commuTime:1.626041 |Sync Time:1.071843 |IO Time:8.873240
rank:387 |send count:1822 | recv count: 1821 |total Time:11.560853 |compute Time:0.000133 |commuTime:1.435126 |Sync Time:1.124144 |IO Time:8.953814
rank:893 |send count:1810 | recv count: 1809 |total Time:11.562194 |compute Time:0.000128 |commuTime:1.236146 |Sync Time:1.547720 |IO Time:8.776474
rank:291 |send count:1780 | recv count: 1779 |total Time:11.559544 |compute Time:0.000115 |commuTime:1.084763 |Sync Time:1.221717 |IO Time:8.846407
rank:778 |send count:1825 | recv count: 1824 |total Time:11.559552 |compute Time:0.000121 |commuTime:1.404522 |Sync Time:1.038264 |IO Time:9.108783
rank:917 |send count:1744 | recv count: 1743 |total Time:11.557945 |compute Time:0.000103 |commuTime:1.163105 |Sync Time:1.241015 |IO Time:9.037709
rank:277 |send count:1729 | recv count: 1728 |total Time:11.565781 |compute Time:0.000123 |commuTime:1.387744 |Sync Time:1.150129 |IO Time:9.024477
rank:321 |send count:1852 | recv count: 1851 |total Time:11.577409 |compute Time:0.000128 |commuTime:1.687061 |Sync Time:0.997737 |IO Time:8.890768
rank:369 |send count:1786 | recv count: 1785 |total Time:11.568742 |compute Time:0.000110 |commuTime:1.601331 |Sync Time:1.058407 |IO Time:8.862889
rank:419 |send count:1756 | recv count: 1755 |total Time:11.570303 |compute Time:0.000122 |commuTime:0.963230 |Sync Time:1.595805 |IO Time:8.696929
rank:437 |send count:1738 | recv count: 1737 |total Time:11.567330 |compute Time:0.000120 |commuTime:1.598108 |Sync Time:0.893109 |IO Time:8.879935
rank:661 |send count:1786 | recv count: 1785 |total Time:11.563839 |compute Time:0.000119 |commuTime:1.880168 |Sync Time:0.808374 |IO Time:8.872607
rank:771 |send count:1792 | recv count: 1791 |total Time:11.568265 |compute Time:0.000120 |commuTime:1.853999 |Sync Time:0.804386 |IO Time:8.907197
rank:789 |send count:1774 | recv count: 1773 |total Time:11.561562 |compute Time:0.000131 |commuTime:1.855793 |Sync Time:0.885635 |IO Time:8.818221
rank:827 |send count:1771 | recv count: 1770 |total Time:11.578086 |compute Time:0.000101 |commuTime:1.965665 |Sync Time:0.677747 |IO Time:8.922830
rank:849 |send count:1798 | recv count: 1797 |total Time:11.562439 |compute Time:0.000112 |commuTime:1.006864 |Sync Time:1.491941 |IO Time:9.060733
rank:939 |send count:1828 | recv count: 1827 |total Time:11.571854 |compute Time:0.000128 |commuTime:1.651907 |Sync Time:0.718738 |IO Time:8.674376
rank:229 |send count:1795 | recv count: 1794 |total Time:11.580000 |compute Time:0.000119 |commuTime:1.483953 |Sync Time:0.953099 |IO Time:9.134429
rank:353 |send count:1777 | recv count: 1776 |total Time:11.580241 |compute Time:0.000118 |commuTime:1.115048 |Sync Time:1.584984 |IO Time:8.878226
rank:393 |send count:1864 | recv count: 1863 |total Time:11.563025 |compute Time:0.000118 |commuTime:1.561242 |Sync Time:1.038276 |IO Time:8.617220
