rank:1 |send count:1997 | recv count: 1996 |total Time:68.533339 |compute Time:0.000190 |commuTime:59.920795 |Sync Time:6.068935 |IO Time:2.542854
rank:4 |send count:1997 | recv count: 1996 |total Time:68.534291 |compute Time:0.000154 |commuTime:59.903014 |Sync Time:6.002882 |IO Time:2.627563
rank:8 |send count:1997 | recv count: 1996 |total Time:68.531100 |compute Time:0.000175 |commuTime:59.613008 |Sync Time:6.324232 |IO Time:2.592974
rank:2 |send count:1997 | recv count: 1996 |total Time:68.531160 |compute Time:0.000165 |commuTime:60.047227 |Sync Time:5.963516 |IO Time:2.519418
rank:5 |send count:1997 | recv count: 1996 |total Time:68.534367 |compute Time:0.000145 |commuTime:59.822943 |Sync Time:6.050300 |IO Time:2.660254
rank:9 |send count:1997 | recv count: 1996 |total Time:68.531182 |compute Time:0.000183 |commuTime:59.508652 |Sync Time:6.438494 |IO Time:2.583229
rank:3 |send count:1997 | recv count: 1996 |total Time:68.531234 |compute Time:0.000145 |commuTime:59.973336 |Sync Time:6.022703 |IO Time:2.534226
rank:6 |send count:1997 | recv count: 1996 |total Time:68.533417 |compute Time:0.000199 |commuTime:59.885289 |Sync Time:5.991404 |IO Time:2.655776
rank:10 |send count:1997 | recv count: 1996 |total Time:68.531391 |compute Time:0.000184 |commuTime:59.714923 |Sync Time:6.245125 |IO Time:2.570575
rank:12 |send count:1997 | recv count: 1996 |total Time:68.532764 |compute Time:0.000169 |commuTime:60.020024 |Sync Time:5.954989 |IO Time:2.556986
rank:7 |send count:1997 | recv count: 1996 |total Time:68.533484 |compute Time:0.000149 |commuTime:59.821374 |Sync Time:6.059562 |IO Time:2.651637
rank:11 |send count:1997 | recv count: 1996 |total Time:68.531521 |compute Time:0.000183 |commuTime:59.655389 |Sync Time:6.365823 |IO Time:2.509523
rank:13 |send count:1997 | recv count: 1996 |total Time:68.532837 |compute Time:0.000156 |commuTime:59.862098 |Sync Time:6.107659 |IO Time:2.562087
rank:16 |send count:1997 | recv count: 1996 |total Time:68.532510 |compute Time:0.000189 |commuTime:59.845842 |Sync Time:6.027883 |IO Time:2.657997
rank:20 |send count:1997 | recv count: 1996 |total Time:68.533929 |compute Time:0.000154 |commuTime:59.657691 |Sync Time:6.288376 |IO Time:2.587247
rank:14 |send count:1997 | recv count: 1996 |total Time:68.532487 |compute Time:0.000154 |commuTime:59.964090 |Sync Time:6.033579 |IO Time:2.534193
