rank:12 |send count:1997 | recv count: 1996 |total Time:70.819315 |compute Time:0.000172 |commuTime:69.026454 |Sync Time:0.599076 |IO Time:1.193061
rank:1 |send count:1997 | recv count: 1996 |total Time:70.812044 |compute Time:0.000147 |commuTime:69.064611 |Sync Time:0.572428 |IO Time:1.174431
rank:2 |send count:1997 | recv count: 1996 |total Time:70.820030 |compute Time:0.000152 |commuTime:69.274531 |Sync Time:0.532585 |IO Time:1.012339
rank:13 |send count:1997 | recv count: 1996 |total Time:70.819510 |compute Time:0.000167 |commuTime:68.911160 |Sync Time:0.739788 |IO Time:1.167901
rank:3 |send count:1997 | recv count: 1996 |total Time:70.820118 |compute Time:0.000143 |commuTime:69.116227 |Sync Time:0.657602 |IO Time:1.045726
rank:14 |send count:1997 | recv count: 1996 |total Time:70.814591 |compute Time:0.000168 |commuTime:69.020818 |Sync Time:0.608770 |IO Time:1.184262
rank:4 |send count:1997 | recv count: 1996 |total Time:70.816023 |compute Time:0.000143 |commuTime:69.324272 |Sync Time:0.505593 |IO Time:0.985597
rank:15 |send count:1997 | recv count: 1996 |total Time:70.814663 |compute Time:0.000203 |commuTime:68.760130 |Sync Time:0.860364 |IO Time:1.193411
rank:5 |send count:1997 | recv count: 1996 |total Time:70.816308 |compute Time:0.000172 |commuTime:68.989681 |Sync Time:0.872219 |IO Time:0.953810
rank:16 |send count:1997 | recv count: 1996 |total Time:70.814962 |compute Time:0.000176 |commuTime:69.047729 |Sync Time:0.562150 |IO Time:1.204385
rank:17 |send count:1997 | recv count: 1996 |total Time:70.815101 |compute Time:0.000171 |commuTime:68.673007 |Sync Time:0.990911 |IO Time:1.150408
rank:6 |send count:1997 | recv count: 1996 |total Time:70.820580 |compute Time:0.000152 |commuTime:69.301277 |Sync Time:0.515592 |IO Time:1.003134
rank:18 |send count:1997 | recv count: 1996 |total Time:70.818164 |compute Time:0.000220 |commuTime:68.794791 |Sync Time:0.838264 |IO Time:1.184373
rank:7 |send count:1997 | recv count: 1996 |total Time:70.820673 |compute Time:0.000169 |commuTime:68.947910 |Sync Time:0.883562 |IO Time:0.988576
rank:8 |send count:1997 | recv count: 1996 |total Time:70.812176 |compute Time:0.000155 |commuTime:69.179130 |Sync Time:0.477094 |IO Time:1.155362
rank:9 |send count:1997 | recv count: 1996 |total Time:70.812263 |compute Time:0.000171 |commuTime:69.095632 |Sync Time:0.554646 |IO Time:1.161375
rank:10 |send count:1997 | recv count: 1996 |total Time:70.818134 |compute Time:0.000157 |commuTime:69.391368 |Sync Time:0.470856 |IO Time:0.955337
rank:11 |send count:1997 | recv count: 1996 |total Time:70.818198 |compute Time:0.000181 |commuTime:69.059495 |Sync Time:0.762295 |IO Time:0.995810
rank:24 |send count:1997 | recv count: 1996 |total Time:70.810598 |compute Time:0.000157 |commuTime:68.947001 |Sync Time:0.678375 |IO Time:1.184628
rank:19 |send count:1997 | recv count: 1996 |total Time:70.818409 |compute Time:0.000178 |commuTime:68.871296 |Sync Time:0.745088 |IO Time:1.201299
rank:20 |send count:1997 | recv count: 1996 |total Time:70.816257 |compute Time:0.000177 |commuTime:68.574477 |Sync Time:1.100744 |IO Time:1.140179
rank:21 |send count:1997 | recv count: 1996 |total Time:70.816429 |compute Time:0.000196 |commuTime:68.522874 |Sync Time:1.123649 |IO Time:1.169028
rank:22 |send count:1997 | recv count: 1996 |total Time:70.818079 |compute Time:0.000186 |commuTime:68.921598 |Sync Time:0.752376 |IO Time:1.143178
rank:23 |send count:1997 | recv count: 1996 |total Time:70.818338 |compute Time:0.000185 |commuTime:68.562824 |Sync Time:1.148422 |IO Time:1.106364
rank:36 |send count:1997 | recv count: 1996 |total Time:70.821479 |compute Time:0.000201 |commuTime:69.099383 |Sync Time:0.524504 |IO Time:1.196866
rank:25 |send count:1997 | recv count: 1996 |total Time:70.811354 |compute Time:0.000152 |commuTime:68.794940 |Sync Time:0.863250 |IO Time:1.152576
rank:37 |send count:1997 | recv count: 1996 |total Time:70.821560 |compute Time:0.000159 |commuTime:68.450190 |Sync Time:1.179534 |IO Time:1.191230
rank:26 |send count:1997 | recv count: 1996 |total Time:70.815830 |compute Time:0.000164 |commuTime:68.970542 |Sync Time:0.811432 |IO Time:1.033263
rank:38 |send count:1997 | recv count: 1996 |total Time:70.821583 |compute Time:0.000165 |commuTime:68.585088 |Sync Time:1.036449 |IO Time:1.199323
rank:27 |send count:1997 | recv count: 1996 |total Time:70.815899 |compute Time:0.000154 |commuTime:68.846751 |Sync Time:0.959091 |IO Time:1.009469
rank:39 |send count:1997 | recv count: 1996 |total Time:70.821677 |compute Time:0.000183 |commuTime:68.306926 |Sync Time:1.317868 |IO Time:1.196160
rank:28 |send count:1997 | recv count: 1996 |total Time:70.819815 |compute Time:0.000138 |commuTime:69.073860 |Sync Time:0.750101 |IO Time:0.995296
rank:40 |send count:1997 | recv count: 1996 |total Time:70.812901 |compute Time:0.000156 |commuTime:68.804985 |Sync Time:0.806641 |IO Time:1.200636
rank:29 |send count:1997 | recv count: 1996 |total Time:70.819997 |compute Time:0.000169 |commuTime:68.396797 |Sync Time:1.462259 |IO Time:0.960361
rank:41 |send count:1997 | recv count: 1996 |total Time:70.813039 |compute Time:0.000168 |commuTime:68.727519 |Sync Time:0.898717 |IO Time:1.186149
rank:42 |send count:1997 | recv count: 1996 |total Time:70.820297 |compute Time:0.000180 |commuTime:69.006829 |Sync Time:0.676880 |IO Time:1.135828
rank:30 |send count:1997 | recv count: 1996 |total Time:70.818054 |compute Time:0.000156 |commuTime:69.138311 |Sync Time:0.684154 |IO Time:0.995003
rank:43 |send count:1997 | recv count: 1996 |total Time:70.820515 |compute Time:0.000182 |commuTime:69.024998 |Sync Time:0.627019 |IO Time:1.167779
rank:31 |send count:1997 | recv count: 1996 |total Time:70.818178 |compute Time:0.000155 |commuTime:68.642636 |Sync Time:1.200277 |IO Time:0.974681
rank:44 |send count:1997 | recv count: 1996 |total Time:70.819324 |compute Time:0.000181 |commuTime:68.615244 |Sync Time:1.109001 |IO Time:1.094376
rank:32 |send count:1997 | recv count: 1996 |total Time:70.813987 |compute Time:0.000141 |commuTime:68.975638 |Sync Time:0.688381 |IO Time:1.149392
rank:45 |send count:1997 | recv count: 1996 |total Time:70.819453 |compute Time:0.000159 |commuTime:68.716640 |Sync Time:1.000156 |IO Time:1.101952
rank:33 |send count:1997 | recv count: 1996 |total Time:70.814185 |compute Time:0.000186 |commuTime:68.764262 |Sync Time:0.887288 |IO Time:1.162012
