rank:237 |send count:1804 | recv count: 1803 |total Time:12.069958 |compute Time:0.000102 |commuTime:0.876367 |Sync Time:2.174346 |IO Time:9.013386
rank:301 |send count:1720 | recv count: 1719 |total Time:12.072265 |compute Time:0.000112 |commuTime:1.971987 |Sync Time:1.109038 |IO Time:8.989378
rank:725 |send count:1798 | recv count: 1797 |total Time:12.073615 |compute Time:0.000124 |commuTime:1.820542 |Sync Time:1.192534 |IO Time:9.058723
rank:853 |send count:1807 | recv count: 1806 |total Time:12.074835 |compute Time:0.000133 |commuTime:0.797455 |Sync Time:2.069210 |IO Time:9.206286
rank:77 |send count:1831 | recv count: 1830 |total Time:12.076608 |compute Time:0.000116 |commuTime:0.865541 |Sync Time:1.957478 |IO Time:9.251767
rank:918 |send count:1813 | recv count: 1812 |total Time:12.084336 |compute Time:0.000121 |commuTime:2.231136 |Sync Time:1.080004 |IO Time:8.771365
rank:949 |send count:1795 | recv count: 1794 |total Time:12.077680 |compute Time:0.000103 |commuTime:1.744830 |Sync Time:1.116732 |IO Time:9.205250
rank:998 |send count:1786 | recv count: 1785 |total Time:12.097311 |compute Time:0.000128 |commuTime:1.280383 |Sync Time:1.935529 |IO Time:8.879417
rank:142 |send count:1789 | recv count: 1788 |total Time:12.090103 |compute Time:0.000126 |commuTime:0.942504 |Sync Time:2.347185 |IO Time:8.798415
rank:155 |send count:1858 | recv count: 1857 |total Time:12.113815 |compute Time:0.000129 |commuTime:1.376079 |Sync Time:1.933937 |IO Time:8.797760
rank:338 |send count:1729 | recv count: 1728 |total Time:12.113745 |compute Time:0.000136 |commuTime:2.378185 |Sync Time:1.033425 |IO Time:8.698208
rank:390 |send count:1819 | recv count: 1818 |total Time:12.087307 |compute Time:0.000121 |commuTime:2.211576 |Sync Time:1.088490 |IO Time:8.785316
rank:614 |send count:1870 | recv count: 1869 |total Time:12.088838 |compute Time:0.000144 |commuTime:2.575307 |Sync Time:0.899792 |IO Time:8.611642
rank:790 |send count:1786 | recv count: 1785 |total Time:12.085993 |compute Time:0.000124 |commuTime:2.479354 |Sync Time:1.011437 |IO Time:8.593344
rank:886 |send count:1798 | recv count: 1797 |total Time:12.093411 |compute Time:0.000118 |commuTime:2.457908 |Sync Time:1.049918 |IO Time:8.583600
rank:940 |send count:1777 | recv count: 1776 |total Time:12.074227 |compute Time:0.000119 |commuTime:0.801027 |Sync Time:2.019624 |IO Time:9.249767
rank:310 |send count:1906 | recv count: 1905 |total Time:12.092847 |compute Time:0.000136 |commuTime:1.368441 |Sync Time:1.928633 |IO Time:8.793954
rank:662 |send count:1834 | recv count: 1833 |total Time:12.088023 |compute Time:0.000113 |commuTime:2.320744 |Sync Time:1.087509 |IO Time:8.673882
rank:684 |send count:1687 | recv count: 1686 |total Time:12.074200 |compute Time:0.000124 |commuTime:0.827441 |Sync Time:1.942165 |IO Time:9.300640
rank:783 |send count:1804 | recv count: 1803 |total Time:12.096801 |compute Time:0.000121 |commuTime:1.316409 |Sync Time:1.929650 |IO Time:8.848821
rank:937 |send count:1894 | recv count: 1893 |total Time:12.091455 |compute Time:0.000125 |commuTime:1.918889 |Sync Time:1.154057 |IO Time:9.016698
rank:939 |send count:1828 | recv count: 1827 |total Time:12.119968 |compute Time:0.000117 |commuTime:2.356987 |Sync Time:0.926242 |IO Time:8.834987
rank:172 |send count:1756 | recv count: 1755 |total Time:12.077195 |compute Time:0.000105 |commuTime:1.962116 |Sync Time:0.980025 |IO Time:9.133299
