processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
rank:9  time:6.343139
rank:11  time:6.343184
rank:5  time:6.343144
rank:7  time:6.330267
rank:6  time:6.343097
rank:8  time:6.330396
rank:3  time:6.343846
rank:1  time:6.344125
rank:2  time:6.344335
rank:10  time:6.344457
rank:4  time:6.345483
rank:0  time:6.345386
