processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
processNum:12
rank:2  time:0.720017
rank:5  time:0.719985
rank:7  time:0.719924
rank:4  time:0.720093
rank:6  time:0.720062
rank:11  time:0.720040
rank:1  time:0.720426
rank:3  time:0.720667
rank:10  time:0.721142
rank:8  time:0.721176
rank:0  time:0.721685
rank:9  time:0.721734
