rank:1 |send count:1997 | recv count: 1996 |total Time:57.482570 |compute Time:0.000181 |commuTime:52.284532 |Sync Time:4.588767 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:57.484213 |compute Time:0.000191 |commuTime:56.774978 |Sync Time:0.078701 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:57.481579 |compute Time:0.000191 |commuTime:52.289917 |Sync Time:4.583371 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:57.484008 |compute Time:0.000215 |commuTime:52.209532 |Sync Time:4.654081 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:57.484217 |compute Time:0.000199 |commuTime:56.616504 |Sync Time:0.237149 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:57.481662 |compute Time:0.000192 |commuTime:52.295449 |Sync Time:4.577825 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:57.484047 |compute Time:0.000184 |commuTime:52.214733 |Sync Time:4.648922 |IO Time:0.000000
rank:26 |send count:1997 | recv count: 1996 |total Time:57.483790 |compute Time:0.000188 |commuTime:56.778423 |Sync Time:0.075240 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:57.483799 |compute Time:0.000237 |commuTime:52.301303 |Sync Time:4.571915 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:57.484069 |compute Time:0.000188 |commuTime:52.220207 |Sync Time:4.643452 |IO Time:0.000000
rank:27 |send count:1997 | recv count: 1996 |total Time:57.483928 |compute Time:0.000187 |commuTime:56.678349 |Sync Time:0.175308 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:57.483851 |compute Time:0.000220 |commuTime:52.305386 |Sync Time:4.567856 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:57.484109 |compute Time:0.000176 |commuTime:52.224989 |Sync Time:4.638659 |IO Time:0.000000
rank:28 |send count:1997 | recv count: 1996 |total Time:57.484269 |compute Time:0.000201 |commuTime:56.787524 |Sync Time:0.066118 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:57.483851 |compute Time:0.000211 |commuTime:52.310954 |Sync Time:4.562292 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:57.483759 |compute Time:0.000180 |commuTime:52.229948 |Sync Time:4.633698 |IO Time:0.000000
rank:29 |send count:1997 | recv count: 1996 |total Time:57.484288 |compute Time:0.000173 |commuTime:56.703675 |Sync Time:0.149994 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:57.483892 |compute Time:0.000172 |commuTime:52.316081 |Sync Time:4.557205 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:57.483811 |compute Time:0.000201 |commuTime:52.234250 |Sync Time:4.629380 |IO Time:0.000000
rank:30 |send count:1997 | recv count: 1996 |total Time:57.484281 |compute Time:0.000221 |commuTime:56.818498 |Sync Time:0.035121 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:57.483244 |compute Time:0.000224 |commuTime:52.322734 |Sync Time:4.550494 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:57.482560 |compute Time:0.000215 |commuTime:52.241603 |Sync Time:4.622020 |IO Time:0.000000
rank:31 |send count:1997 | recv count: 1996 |total Time:57.484315 |compute Time:0.000216 |commuTime:56.727039 |Sync Time:0.126586 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:57.483261 |compute Time:0.000195 |commuTime:52.326628 |Sync Time:4.546617 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:57.482617 |compute Time:0.000201 |commuTime:52.245015 |Sync Time:4.618607 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:57.482124 |compute Time:0.000159 |commuTime:56.761957 |Sync Time:0.091733 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:57.483231 |compute Time:0.000240 |commuTime:52.332296 |Sync Time:4.540902 |IO Time:0.000000
rank:33 |send count:1997 | recv count: 1996 |total Time:57.482212 |compute Time:0.000203 |commuTime:56.559527 |Sync Time:0.294141 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:57.483291 |compute Time:0.000196 |commuTime:52.326782 |Sync Time:4.536906 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:57.484154 |compute Time:0.000227 |commuTime:52.252565 |Sync Time:4.611050 |IO Time:0.000000
rank:34 |send count:1997 | recv count: 1996 |total Time:57.481554 |compute Time:0.000196 |commuTime:56.818530 |Sync Time:0.035153 |IO Time:0.000000
rank:36 |send count:1997 | recv count: 1996 |total Time:57.483567 |compute Time:0.000202 |commuTime:52.589281 |Sync Time:4.254845 |IO Time:0.000000
rank:35 |send count:1997 | recv count: 1996 |total Time:57.481629 |compute Time:0.000201 |commuTime:56.584794 |Sync Time:0.259798 |IO Time:0.000000
rank:37 |send count:1997 | recv count: 1996 |total Time:57.483635 |compute Time:0.000210 |commuTime:52.615570 |Sync Time:4.228566 |IO Time:0.000000
rank:60 |send count:1997 | recv count: 1996 |total Time:57.483825 |compute Time:0.000242 |commuTime:56.277287 |Sync Time:0.546023 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:57.484211 |compute Time:0.000185 |commuTime:52.259171 |Sync Time:4.604490 |IO Time:0.000000
rank:61 |send count:1997 | recv count: 1996 |total Time:57.483864 |compute Time:0.000216 |commuTime:55.878500 |Sync Time:0.944831 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:57.483885 |compute Time:0.000213 |commuTime:52.264090 |Sync Time:4.599540 |IO Time:0.000000
rank:62 |send count:1997 | recv count: 1996 |total Time:57.484789 |compute Time:0.000189 |commuTime:56.181704 |Sync Time:0.641660 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:57.483942 |compute Time:0.000179 |commuTime:52.256458 |Sync Time:4.597733 |IO Time:0.000000
rank:63 |send count:1997 | recv count: 1996 |total Time:57.484810 |compute Time:0.000178 |commuTime:55.823057 |Sync Time:1.000308 |IO Time:0.000000
rank:64 |send count:1997 | recv count: 1996 |total Time:57.483868 |compute Time:0.000188 |commuTime:56.044684 |Sync Time:0.778659 |IO Time:0.000000
rank:65 |send count:1997 | recv count: 1996 |total Time:57.483905 |compute Time:0.000206 |commuTime:55.854521 |Sync Time:0.968809 |IO Time:0.000000
rank:48 |send count:1997 | recv count: 1996 |total Time:57.482042 |compute Time:0.000225 |commuTime:52.366731 |Sync Time:4.466897 |IO Time:0.000000
rank:66 |send count:1997 | recv count: 1996 |total Time:57.483572 |compute Time:0.000229 |commuTime:56.207805 |Sync Time:0.615501 |IO Time:0.000000
rank:38 |send count:1997 | recv count: 1996 |total Time:57.483913 |compute Time:0.000226 |commuTime:52.644036 |Sync Time:4.200529 |IO Time:0.000000
rank:49 |send count:1997 | recv count: 1996 |total Time:57.482120 |compute Time:0.000218 |commuTime:52.393059 |Sync Time:4.440569 |IO Time:0.000000
rank:67 |send count:1997 | recv count: 1996 |total Time:57.483607 |compute Time:0.000227 |commuTime:55.972563 |Sync Time:0.850733 |IO Time:0.000000
rank:39 |send count:1997 | recv count: 1996 |total Time:57.483948 |compute Time:0.000219 |commuTime:52.670743 |Sync Time:4.173825 |IO Time:0.000000
rank:50 |send count:1997 | recv count: 1996 |total Time:57.483643 |compute Time:0.000227 |commuTime:52.312884 |Sync Time:4.520728 |IO Time:0.000000
rank:68 |send count:1997 | recv count: 1996 |total Time:57.484872 |compute Time:0.000203 |commuTime:56.150933 |Sync Time:0.672373 |IO Time:0.000000
rank:40 |send count:1997 | recv count: 1996 |total Time:57.482087 |compute Time:0.000261 |commuTime:52.692318 |Sync Time:4.152201 |IO Time:0.000000
rank:51 |send count:1997 | recv count: 1996 |total Time:57.483685 |compute Time:0.000190 |commuTime:52.342573 |Sync Time:4.491056 |IO Time:0.000000
rank:69 |send count:1997 | recv count: 1996 |total Time:57.484893 |compute Time:0.000252 |commuTime:55.546727 |Sync Time:1.276524 |IO Time:0.000000
rank:41 |send count:1997 | recv count: 1996 |total Time:57.482203 |compute Time:0.000220 |commuTime:52.792882 |Sync Time:4.051675 |IO Time:0.000000
