rank:1 |send count:1997 | recv count: 1996 |total Time:166.413422 |compute Time:0.000209 |commuTime:163.458447 |Sync Time:2.014680 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:166.410195 |compute Time:0.000205 |commuTime:163.405717 |Sync Time:2.067047 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:166.411390 |compute Time:0.000216 |commuTime:165.241778 |Sync Time:0.217110 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:166.410325 |compute Time:0.000215 |commuTime:163.391778 |Sync Time:2.067440 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:166.411716 |compute Time:0.000225 |commuTime:165.225289 |Sync Time:0.220488 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:166.411761 |compute Time:0.000195 |commuTime:163.378323 |Sync Time:2.067109 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:166.408139 |compute Time:0.000239 |commuTime:165.216309 |Sync Time:0.214916 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:166.411932 |compute Time:0.000211 |commuTime:163.352425 |Sync Time:2.079213 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:166.413095 |compute Time:0.000184 |commuTime:163.352356 |Sync Time:2.064379 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:166.413226 |compute Time:0.000184 |commuTime:163.334061 |Sync Time:2.068360 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:166.410016 |compute Time:0.000222 |commuTime:163.321415 |Sync Time:2.065896 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:166.410238 |compute Time:0.000227 |commuTime:163.306496 |Sync Time:2.066599 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:166.408177 |compute Time:0.000218 |commuTime:165.199145 |Sync Time:0.218008 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:166.415182 |compute Time:0.000203 |commuTime:163.297166 |Sync Time:2.061359 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:166.411430 |compute Time:0.000225 |commuTime:165.187033 |Sync Time:0.215092 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:166.415227 |compute Time:0.000175 |commuTime:163.278518 |Sync Time:2.063816 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:166.412469 |compute Time:0.000216 |commuTime:165.167590 |Sync Time:0.220112 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:166.414581 |compute Time:0.000272 |commuTime:165.160352 |Sync Time:0.212415 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:166.414945 |compute Time:0.000225 |commuTime:165.143754 |Sync Time:0.215084 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:166.413967 |compute Time:0.000236 |commuTime:165.127924 |Sync Time:0.214371 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:166.413988 |compute Time:0.000222 |commuTime:163.249912 |Sync Time:2.068732 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:166.414118 |compute Time:0.000185 |commuTime:165.104781 |Sync Time:0.216930 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:166.414045 |compute Time:0.000206 |commuTime:163.216293 |Sync Time:2.073434 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:166.411689 |compute Time:0.000238 |commuTime:165.070385 |Sync Time:0.217254 |IO Time:0.000000
rank:26 |send count:1997 | recv count: 1996 |total Time:166.410264 |compute Time:0.000212 |commuTime:163.180778 |Sync Time:2.072477 |IO Time:0.000000
rank:27 |send count:1997 | recv count: 1996 |total Time:166.410425 |compute Time:0.000241 |commuTime:163.152151 |Sync Time:2.072537 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:166.412326 |compute Time:0.000213 |commuTime:165.035932 |Sync Time:0.218352 |IO Time:0.000000
rank:30 |send count:1997 | recv count: 1996 |total Time:166.411259 |compute Time:0.000204 |commuTime:163.123921 |Sync Time:2.070980 |IO Time:0.000000
rank:28 |send count:1997 | recv count: 1996 |total Time:166.412454 |compute Time:0.000220 |commuTime:165.010963 |Sync Time:0.214067 |IO Time:0.000000
rank:31 |send count:1997 | recv count: 1996 |total Time:166.411423 |compute Time:0.000209 |commuTime:163.093302 |Sync Time:2.070811 |IO Time:0.000000
rank:29 |send count:1997 | recv count: 1996 |total Time:166.412744 |compute Time:0.000251 |commuTime:164.977933 |Sync Time:0.216988 |IO Time:0.000000
rank:34 |send count:1997 | recv count: 1996 |total Time:166.415423 |compute Time:0.000197 |commuTime:163.059034 |Sync Time:2.071658 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:166.414250 |compute Time:0.000211 |commuTime:164.947691 |Sync Time:0.216452 |IO Time:0.000000
rank:35 |send count:1997 | recv count: 1996 |total Time:166.415460 |compute Time:0.000181 |commuTime:163.034020 |Sync Time:2.068414 |IO Time:0.000000
rank:33 |send count:1997 | recv count: 1996 |total Time:166.414597 |compute Time:0.000269 |commuTime:164.916031 |Sync Time:0.214667 |IO Time:0.000000
