rank:1 |send count:1997 | recv count: 1996 |total Time:35.584183 |compute Time:0.000199 |commuTime:34.924325 |Sync Time:0.659659 |IO Time:0.000000
rank:36 |send count:1997 | recv count: 1996 |total Time:35.583849 |compute Time:0.000207 |commuTime:33.880434 |Sync Time:1.703208 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:35.584142 |compute Time:0.000208 |commuTime:34.117772 |Sync Time:1.466162 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:35.594813 |compute Time:0.000175 |commuTime:35.052524 |Sync Time:0.542114 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:35.584147 |compute Time:0.000235 |commuTime:34.114351 |Sync Time:1.469561 |IO Time:0.000000
rank:37 |send count:1997 | recv count: 1996 |total Time:35.583885 |compute Time:0.000193 |commuTime:34.120781 |Sync Time:1.462911 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:35.584175 |compute Time:0.000209 |commuTime:34.092900 |Sync Time:1.491066 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:35.594853 |compute Time:0.000186 |commuTime:34.959348 |Sync Time:0.635319 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:35.584186 |compute Time:0.000154 |commuTime:34.120494 |Sync Time:1.463538 |IO Time:0.000000
rank:38 |send count:1997 | recv count: 1996 |total Time:35.594485 |compute Time:0.000164 |commuTime:33.922944 |Sync Time:1.671377 |IO Time:0.000000
rank:26 |send count:1997 | recv count: 1996 |total Time:35.594187 |compute Time:0.000216 |commuTime:34.055677 |Sync Time:1.538293 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:35.584204 |compute Time:0.000180 |commuTime:35.059926 |Sync Time:0.524098 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:35.594102 |compute Time:0.000211 |commuTime:34.081763 |Sync Time:1.512128 |IO Time:0.000000
rank:39 |send count:1997 | recv count: 1996 |total Time:35.594504 |compute Time:0.000198 |commuTime:34.435807 |Sync Time:1.158499 |IO Time:0.000000
rank:27 |send count:1997 | recv count: 1996 |total Time:35.594199 |compute Time:0.000181 |commuTime:34.138726 |Sync Time:1.455292 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:35.584248 |compute Time:0.000184 |commuTime:35.016067 |Sync Time:0.567997 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:35.594166 |compute Time:0.000196 |commuTime:34.111856 |Sync Time:1.482115 |IO Time:0.000000
rank:40 |send count:1997 | recv count: 1996 |total Time:35.583587 |compute Time:0.000219 |commuTime:33.910423 |Sync Time:1.672946 |IO Time:0.000000
rank:28 |send count:1997 | recv count: 1996 |total Time:35.584207 |compute Time:0.000187 |commuTime:34.091299 |Sync Time:1.492721 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:35.594881 |compute Time:0.000177 |commuTime:35.064696 |Sync Time:0.530008 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:35.584227 |compute Time:0.000230 |commuTime:34.113320 |Sync Time:1.470677 |IO Time:0.000000
rank:41 |send count:1997 | recv count: 1996 |total Time:35.583611 |compute Time:0.000174 |commuTime:34.436865 |Sync Time:1.146572 |IO Time:0.000000
rank:29 |send count:1997 | recv count: 1996 |total Time:35.584239 |compute Time:0.000223 |commuTime:34.071441 |Sync Time:1.512575 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:35.594943 |compute Time:0.000185 |commuTime:35.025149 |Sync Time:0.569609 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:35.584262 |compute Time:0.000266 |commuTime:34.055163 |Sync Time:1.528833 |IO Time:0.000000
rank:42 |send count:1997 | recv count: 1996 |total Time:35.593313 |compute Time:0.000211 |commuTime:33.948958 |Sync Time:1.644143 |IO Time:0.000000
rank:30 |send count:1997 | recv count: 1996 |total Time:35.594788 |compute Time:0.000248 |commuTime:34.122887 |Sync Time:1.471653 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:35.584280 |compute Time:0.000177 |commuTime:35.042575 |Sync Time:0.541528 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:35.593577 |compute Time:0.000214 |commuTime:34.148358 |Sync Time:1.445005 |IO Time:0.000000
rank:43 |send count:1997 | recv count: 1996 |total Time:35.593320 |compute Time:0.000178 |commuTime:34.428320 |Sync Time:1.164822 |IO Time:0.000000
rank:31 |send count:1997 | recv count: 1996 |total Time:35.594803 |compute Time:0.000179 |commuTime:34.119219 |Sync Time:1.475405 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:35.584323 |compute Time:0.000186 |commuTime:34.946608 |Sync Time:0.637529 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:35.593594 |compute Time:0.000263 |commuTime:34.105451 |Sync Time:1.487880 |IO Time:0.000000
rank:44 |send count:1997 | recv count: 1996 |total Time:35.583047 |compute Time:0.000186 |commuTime:33.951739 |Sync Time:1.631122 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:35.583337 |compute Time:0.000191 |commuTime:34.156825 |Sync Time:1.426321 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:35.593468 |compute Time:0.000153 |commuTime:35.036137 |Sync Time:0.557178 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:35.568387 |compute Time:0.000212 |commuTime:34.132713 |Sync Time:1.435462 |IO Time:0.000000
rank:45 |send count:1997 | recv count: 1996 |total Time:35.583112 |compute Time:0.000237 |commuTime:34.185671 |Sync Time:1.397204 |IO Time:0.000000
rank:33 |send count:1997 | recv count: 1996 |total Time:35.583365 |compute Time:0.000225 |commuTime:34.126855 |Sync Time:1.456285 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:35.593511 |compute Time:0.000189 |commuTime:34.952934 |Sync Time:0.640388 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:35.568410 |compute Time:0.000216 |commuTime:34.059549 |Sync Time:1.508645 |IO Time:0.000000
rank:46 |send count:1997 | recv count: 1996 |total Time:35.595164 |compute Time:0.000229 |commuTime:33.953461 |Sync Time:1.641474 |IO Time:0.000000
rank:34 |send count:1997 | recv count: 1996 |total Time:35.594246 |compute Time:0.000238 |commuTime:33.905866 |Sync Time:1.688141 |IO Time:0.000000
rank:48 |send count:1997 | recv count: 1996 |total Time:35.583386 |compute Time:0.000223 |commuTime:34.570199 |Sync Time:1.012964 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:35.593155 |compute Time:0.000225 |commuTime:34.098066 |Sync Time:1.494864 |IO Time:0.000000
rank:47 |send count:1997 | recv count: 1996 |total Time:35.595197 |compute Time:0.000182 |commuTime:34.204348 |Sync Time:1.390667 |IO Time:0.000000
rank:35 |send count:1997 | recv count: 1996 |total Time:35.594300 |compute Time:0.000188 |commuTime:34.136785 |Sync Time:1.457327 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:35.593183 |compute Time:0.000171 |commuTime:34.063458 |Sync Time:1.529554 |IO Time:0.000000
rank:72 |send count:1997 | recv count: 1996 |total Time:35.584279 |compute Time:0.000218 |commuTime:34.389823 |Sync Time:1.194238 |IO Time:0.000000
rank:49 |send count:1997 | recv count: 1996 |total Time:35.583775 |compute Time:0.000159 |commuTime:34.847811 |Sync Time:0.735805 |IO Time:0.000000
rank:60 |send count:1997 | recv count: 1996 |total Time:35.583983 |compute Time:0.000329 |commuTime:34.320035 |Sync Time:1.263620 |IO Time:0.000000
rank:84 |send count:1997 | recv count: 1996 |total Time:35.568468 |compute Time:0.000220 |commuTime:34.181869 |Sync Time:1.386379 |IO Time:0.000000
rank:73 |send count:1997 | recv count: 1996 |total Time:35.584297 |compute Time:0.000227 |commuTime:34.570086 |Sync Time:1.013983 |IO Time:0.000000
rank:50 |send count:1997 | recv count: 1996 |total Time:35.593807 |compute Time:0.000246 |commuTime:34.602584 |Sync Time:0.990978 |IO Time:0.000000
rank:61 |send count:1997 | recv count: 1996 |total Time:35.584027 |compute Time:0.000212 |commuTime:34.334361 |Sync Time:1.249453 |IO Time:0.000000
rank:85 |send count:1997 | recv count: 1996 |total Time:35.568508 |compute Time:0.000233 |commuTime:34.460855 |Sync Time:1.107420 |IO Time:0.000000
rank:74 |send count:1997 | recv count: 1996 |total Time:35.596124 |compute Time:0.000216 |commuTime:34.445934 |Sync Time:1.149974 |IO Time:0.000000
rank:51 |send count:1997 | recv count: 1996 |total Time:35.593865 |compute Time:0.000232 |commuTime:34.805914 |Sync Time:0.787719 |IO Time:0.000000
rank:62 |send count:1997 | recv count: 1996 |total Time:35.593695 |compute Time:0.000223 |commuTime:34.433792 |Sync Time:1.159680 |IO Time:0.000000
rank:86 |send count:1997 | recv count: 1996 |total Time:35.596168 |compute Time:0.000189 |commuTime:34.359041 |Sync Time:1.236938 |IO Time:0.000000
rank:75 |send count:1997 | recv count: 1996 |total Time:35.596144 |compute Time:0.000199 |commuTime:34.474111 |Sync Time:1.121834 |IO Time:0.000000
rank:52 |send count:1997 | recv count: 1996 |total Time:35.568878 |compute Time:0.000207 |commuTime:34.585438 |Sync Time:0.983233 |IO Time:0.000000
rank:63 |send count:1997 | recv count: 1996 |total Time:35.593712 |compute Time:0.000206 |commuTime:34.345627 |Sync Time:1.247879 |IO Time:0.000000
rank:87 |send count:1997 | recv count: 1996 |total Time:35.596184 |compute Time:0.000197 |commuTime:34.619944 |Sync Time:0.976042 |IO Time:0.000000
rank:76 |send count:1997 | recv count: 1996 |total Time:35.583448 |compute Time:0.000226 |commuTime:34.282151 |Sync Time:1.301071 |IO Time:0.000000
rank:53 |send count:1997 | recv count: 1996 |total Time:35.568918 |compute Time:0.000205 |commuTime:34.730950 |Sync Time:0.837763 |IO Time:0.000000
