rank:1 |send count:1997 | recv count: 1996 |total Time:58.050850 |compute Time:0.000251 |commuTime:51.466192 |Sync Time:5.988415 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:58.053928 |compute Time:0.000196 |commuTime:57.220471 |Sync Time:0.224169 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:58.050452 |compute Time:0.000233 |commuTime:57.032557 |Sync Time:0.402517 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:58.050448 |compute Time:0.000258 |commuTime:51.467599 |Sync Time:5.986997 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:58.054285 |compute Time:0.000230 |commuTime:57.301342 |Sync Time:0.143278 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:58.050503 |compute Time:0.000241 |commuTime:56.904753 |Sync Time:0.530302 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:58.050506 |compute Time:0.000275 |commuTime:51.401734 |Sync Time:6.042900 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:58.050863 |compute Time:0.000199 |commuTime:57.214654 |Sync Time:0.229997 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:58.050086 |compute Time:0.000221 |commuTime:57.035129 |Sync Time:0.399936 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:58.051444 |compute Time:0.000223 |commuTime:51.553268 |Sync Time:5.873108 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:58.050903 |compute Time:0.000210 |commuTime:57.289907 |Sync Time:0.145624 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:58.050112 |compute Time:0.000212 |commuTime:56.892376 |Sync Time:0.534068 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:58.051562 |compute Time:0.000202 |commuTime:51.482477 |Sync Time:5.943934 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:58.051504 |compute Time:0.000257 |commuTime:57.153385 |Sync Time:0.263432 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:58.053512 |compute Time:0.000220 |commuTime:56.960139 |Sync Time:0.446594 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:58.052392 |compute Time:0.000229 |commuTime:51.536724 |Sync Time:5.889667 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:58.051595 |compute Time:0.000196 |commuTime:57.136534 |Sync Time:0.280333 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:58.053582 |compute Time:0.000201 |commuTime:56.751501 |Sync Time:0.655254 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:58.052449 |compute Time:0.000257 |commuTime:51.581783 |Sync Time:5.835118 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:58.050895 |compute Time:0.000200 |commuTime:57.189750 |Sync Time:0.227138 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:58.050108 |compute Time:0.000221 |commuTime:56.988309 |Sync Time:0.418427 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:58.051468 |compute Time:0.000183 |commuTime:51.873590 |Sync Time:5.524099 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:58.050964 |compute Time:0.000236 |commuTime:57.111787 |Sync Time:0.295428 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:58.050118 |compute Time:0.000211 |commuTime:56.734211 |Sync Time:0.663506 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:58.051556 |compute Time:0.000196 |commuTime:51.906456 |Sync Time:5.491220 |IO Time:0.000000
rank:28 |send count:1997 | recv count: 1996 |total Time:58.052826 |compute Time:0.000213 |commuTime:57.097437 |Sync Time:0.289395 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:58.052372 |compute Time:0.000205 |commuTime:56.868566 |Sync Time:0.498726 |IO Time:0.000000
