rank:36 |send count:1997 | recv count: 1996 |total Time:21.347710 |compute Time:0.000199 |commuTime:19.255295 |Sync Time:0.162891 |IO Time:0.000000
rank:452 |send count:1997 | recv count: 1996 |total Time:21.349509 |compute Time:0.000120 |commuTime:17.710693 |Sync Time:0.107221 |IO Time:0.000000
rank:55 |send count:1997 | recv count: 1996 |total Time:21.348327 |compute Time:0.000184 |commuTime:19.129046 |Sync Time:0.204832 |IO Time:0.000000
rank:79 |send count:1997 | recv count: 1996 |total Time:21.354644 |compute Time:0.000190 |commuTime:18.943260 |Sync Time:0.239512 |IO Time:0.000000
rank:107 |send count:1997 | recv count: 1996 |total Time:21.349026 |compute Time:0.000169 |commuTime:18.885005 |Sync Time:0.185450 |IO Time:0.000000
rank:184 |send count:1997 | recv count: 1996 |total Time:21.346057 |compute Time:0.000154 |commuTime:18.506001 |Sync Time:0.232843 |IO Time:0.000000
rank:299 |send count:1997 | recv count: 1996 |total Time:21.353181 |compute Time:0.000156 |commuTime:18.100480 |Sync Time:0.276278 |IO Time:0.000000
rank:323 |send count:1997 | recv count: 1996 |total Time:21.351741 |compute Time:0.000132 |commuTime:18.036159 |Sync Time:0.245544 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:21.351756 |compute Time:0.000235 |commuTime:19.268817 |Sync Time:0.224354 |IO Time:0.000000
rank:40 |send count:1997 | recv count: 1996 |total Time:21.347531 |compute Time:0.000178 |commuTime:19.228858 |Sync Time:0.185347 |IO Time:0.000000
rank:41 |send count:1997 | recv count: 1996 |total Time:21.349834 |compute Time:0.000186 |commuTime:19.295162 |Sync Time:0.117008 |IO Time:0.000000
rank:95 |send count:1997 | recv count: 1996 |total Time:21.351105 |compute Time:0.000154 |commuTime:18.905044 |Sync Time:0.203546 |IO Time:0.000000
rank:387 |send count:1997 | recv count: 1996 |total Time:21.351290 |compute Time:0.000128 |commuTime:17.928294 |Sync Time:0.161518 |IO Time:0.000000
rank:499 |send count:1997 | recv count: 1996 |total Time:21.346889 |compute Time:0.000102 |commuTime:17.462178 |Sync Time:0.230496 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:21.351879 |compute Time:0.000188 |commuTime:19.274400 |Sync Time:0.188135 |IO Time:0.000000
rank:187 |send count:1997 | recv count: 1996 |total Time:21.349797 |compute Time:0.000156 |commuTime:18.505385 |Sync Time:0.231539 |IO Time:0.000000
rank:468 |send count:1997 | recv count: 1996 |total Time:21.335773 |compute Time:0.000130 |commuTime:17.538402 |Sync Time:0.213608 |IO Time:0.000000
