rank:1 |send count:1997 | recv count: 1996 |total Time:70.646822 |compute Time:0.000152 |commuTime:69.030320 |Sync Time:0.634944 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:70.647526 |compute Time:0.000188 |commuTime:69.200387 |Sync Time:0.464819 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:70.649145 |compute Time:0.000164 |commuTime:66.928253 |Sync Time:2.720078 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:70.647718 |compute Time:0.000173 |commuTime:69.181345 |Sync Time:0.483852 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:70.649266 |compute Time:0.000176 |commuTime:66.655826 |Sync Time:2.992506 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:70.643985 |compute Time:0.000175 |commuTime:69.198129 |Sync Time:0.467053 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:70.649239 |compute Time:0.000165 |commuTime:67.056712 |Sync Time:2.591637 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:70.644026 |compute Time:0.000165 |commuTime:68.915292 |Sync Time:0.749904 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:70.649311 |compute Time:0.000177 |commuTime:66.935110 |Sync Time:2.713250 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:70.646730 |compute Time:0.000164 |commuTime:69.262114 |Sync Time:0.403076 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:70.645325 |compute Time:0.000189 |commuTime:67.069052 |Sync Time:2.579277 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:70.646889 |compute Time:0.000178 |commuTime:68.942878 |Sync Time:0.722283 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:70.645372 |compute Time:0.000167 |commuTime:66.600390 |Sync Time:3.047962 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:70.649000 |compute Time:0.000179 |commuTime:69.230099 |Sync Time:0.435085 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:70.649111 |compute Time:0.000194 |commuTime:69.135419 |Sync Time:0.529783 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:70.647763 |compute Time:0.000196 |commuTime:67.135050 |Sync Time:2.513268 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:70.648419 |compute Time:0.000144 |commuTime:69.277172 |Sync Time:0.388101 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:70.648457 |compute Time:0.000196 |commuTime:66.744578 |Sync Time:2.903740 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:70.648560 |compute Time:0.000169 |commuTime:69.171097 |Sync Time:0.477863 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:70.648482 |compute Time:0.000182 |commuTime:67.137527 |Sync Time:2.510827 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:70.644335 |compute Time:0.000172 |commuTime:69.069031 |Sync Time:0.563107 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:70.648551 |compute Time:0.000174 |commuTime:66.881997 |Sync Time:2.766350 |IO Time:0.000000
