rank:1 |send count:1997 | recv count: 1996 |total Time:48.616530 |compute Time:0.000220 |commuTime:48.081557 |Sync Time:0.534753 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:48.617098 |compute Time:0.000216 |commuTime:47.931982 |Sync Time:0.684900 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:48.617947 |compute Time:0.000211 |commuTime:48.120834 |Sync Time:0.496902 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:48.617186 |compute Time:0.000200 |commuTime:47.920413 |Sync Time:0.696573 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:48.617167 |compute Time:0.000224 |commuTime:47.442957 |Sync Time:1.173986 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:48.616836 |compute Time:0.000182 |commuTime:46.993525 |Sync Time:1.623130 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:48.618009 |compute Time:0.000205 |commuTime:48.107260 |Sync Time:0.510543 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:48.617756 |compute Time:0.000167 |commuTime:47.951541 |Sync Time:0.666049 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:48.617219 |compute Time:0.000170 |commuTime:47.427835 |Sync Time:1.189214 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:48.616889 |compute Time:0.000268 |commuTime:46.995843 |Sync Time:1.620778 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:48.617016 |compute Time:0.000243 |commuTime:48.053164 |Sync Time:0.563609 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:48.617845 |compute Time:0.000202 |commuTime:47.891294 |Sync Time:0.726349 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:48.618707 |compute Time:0.000205 |commuTime:47.439481 |Sync Time:1.179021 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:48.618094 |compute Time:0.000224 |commuTime:46.993326 |Sync Time:1.624544 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:48.617135 |compute Time:0.000217 |commuTime:47.881846 |Sync Time:0.735072 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:48.619324 |compute Time:0.000181 |commuTime:47.791358 |Sync Time:0.827784 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:48.618796 |compute Time:0.000210 |commuTime:47.428864 |Sync Time:1.189721 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:48.618163 |compute Time:0.000231 |commuTime:46.951259 |Sync Time:1.666673 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:48.617106 |compute Time:0.000193 |commuTime:48.090516 |Sync Time:0.526397 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:48.619341 |compute Time:0.000188 |commuTime:47.823066 |Sync Time:0.796087 |IO Time:0.000000
