rank:1 |send count:1997 | recv count: 1996 |total Time:45.625486 |compute Time:0.000167 |commuTime:43.693887 |Sync Time:1.318886 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:45.624840 |compute Time:0.000207 |commuTime:43.664433 |Sync Time:1.338493 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:45.628084 |compute Time:0.000171 |commuTime:44.971982 |Sync Time:0.021086 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:45.626135 |compute Time:0.000205 |commuTime:43.695481 |Sync Time:1.317255 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:45.624907 |compute Time:0.000201 |commuTime:43.664820 |Sync Time:1.338113 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:45.628169 |compute Time:0.000177 |commuTime:44.942519 |Sync Time:0.050552 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:45.626178 |compute Time:0.000189 |commuTime:43.696955 |Sync Time:1.315799 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:45.628859 |compute Time:0.000198 |commuTime:43.667947 |Sync Time:1.335274 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:45.627840 |compute Time:0.000181 |commuTime:44.722364 |Sync Time:0.270692 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:45.627075 |compute Time:0.000234 |commuTime:43.697118 |Sync Time:1.315590 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:45.628902 |compute Time:0.000204 |commuTime:43.668929 |Sync Time:1.334277 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:45.627876 |compute Time:0.000167 |commuTime:44.933660 |Sync Time:0.059417 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:45.627099 |compute Time:0.000176 |commuTime:43.699566 |Sync Time:1.313194 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:45.626396 |compute Time:0.000164 |commuTime:43.670371 |Sync Time:1.332865 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:45.625664 |compute Time:0.000208 |commuTime:44.732615 |Sync Time:0.260411 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:45.627136 |compute Time:0.000161 |commuTime:43.699180 |Sync Time:1.313639 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:45.626482 |compute Time:0.000235 |commuTime:43.665675 |Sync Time:1.337501 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:45.625687 |compute Time:0.000147 |commuTime:44.941884 |Sync Time:0.051197 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:45.627193 |compute Time:0.000208 |commuTime:43.691083 |Sync Time:1.312147 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:45.626150 |compute Time:0.000208 |commuTime:43.668007 |Sync Time:1.335200 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:45.625813 |compute Time:0.000185 |commuTime:44.736228 |Sync Time:0.256797 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:45.628086 |compute Time:0.000206 |commuTime:43.478479 |Sync Time:1.505112 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:45.626461 |compute Time:0.000147 |commuTime:43.659467 |Sync Time:1.334161 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:45.626137 |compute Time:0.000184 |commuTime:44.935083 |Sync Time:0.048870 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:45.628116 |compute Time:0.000166 |commuTime:43.624327 |Sync Time:1.359303 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:45.625527 |compute Time:0.000222 |commuTime:43.513541 |Sync Time:1.460539 |IO Time:0.000000
rank:40 |send count:1997 | recv count: 1996 |total Time:45.628509 |compute Time:0.000196 |commuTime:44.810407 |Sync Time:0.153303 |IO Time:0.000000
rank:26 |send count:1997 | recv count: 1996 |total Time:45.628743 |compute Time:0.000232 |commuTime:43.485487 |Sync Time:1.498091 |IO Time:0.000000
rank:33 |send count:1997 | recv count: 1996 |total Time:45.625540 |compute Time:0.000202 |commuTime:43.678890 |Sync Time:1.295203 |IO Time:0.000000
