rank:1 |send count:1997 | recv count: 1996 |total Time:70.347320 |compute Time:0.000201 |commuTime:68.920168 |Sync Time:0.472839 |IO Time:0.000000
rank:8 |send count:1997 | recv count: 1996 |total Time:70.343632 |compute Time:0.000177 |commuTime:67.958474 |Sync Time:1.417937 |IO Time:0.000000
rank:2 |send count:1997 | recv count: 1996 |total Time:70.342897 |compute Time:0.000191 |commuTime:68.966636 |Sync Time:0.426393 |IO Time:0.000000
rank:9 |send count:1997 | recv count: 1996 |total Time:70.343988 |compute Time:0.000222 |commuTime:67.938597 |Sync Time:1.437673 |IO Time:0.000000
rank:3 |send count:1997 | recv count: 1996 |total Time:70.343237 |compute Time:0.000206 |commuTime:68.934754 |Sync Time:0.458261 |IO Time:0.000000
rank:10 |send count:1997 | recv count: 1996 |total Time:70.345882 |compute Time:0.000188 |commuTime:67.915342 |Sync Time:1.460957 |IO Time:0.000000
rank:4 |send count:1997 | recv count: 1996 |total Time:70.345007 |compute Time:0.000187 |commuTime:68.985426 |Sync Time:0.407588 |IO Time:0.000000
rank:11 |send count:1997 | recv count: 1996 |total Time:70.346059 |compute Time:0.000201 |commuTime:67.918015 |Sync Time:1.458265 |IO Time:0.000000
rank:5 |send count:1997 | recv count: 1996 |total Time:70.345271 |compute Time:0.000205 |commuTime:68.977985 |Sync Time:0.414993 |IO Time:0.000000
rank:12 |send count:1997 | recv count: 1996 |total Time:70.342897 |compute Time:0.000206 |commuTime:67.942381 |Sync Time:1.433901 |IO Time:0.000000
rank:6 |send count:1997 | recv count: 1996 |total Time:70.343519 |compute Time:0.000212 |commuTime:69.003937 |Sync Time:0.389022 |IO Time:0.000000
rank:13 |send count:1997 | recv count: 1996 |total Time:70.343220 |compute Time:0.000181 |commuTime:67.954831 |Sync Time:1.421470 |IO Time:0.000000
rank:7 |send count:1997 | recv count: 1996 |total Time:70.343805 |compute Time:0.000198 |commuTime:68.974927 |Sync Time:0.402167 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:70.342768 |compute Time:0.000175 |commuTime:67.990649 |Sync Time:1.385674 |IO Time:0.000000
rank:16 |send count:1997 | recv count: 1996 |total Time:70.344388 |compute Time:0.000187 |commuTime:68.714968 |Sync Time:0.645105 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:70.342802 |compute Time:0.000204 |commuTime:67.969334 |Sync Time:1.391557 |IO Time:0.000000
rank:17 |send count:1997 | recv count: 1996 |total Time:70.344569 |compute Time:0.000188 |commuTime:68.867947 |Sync Time:0.492153 |IO Time:0.000000
rank:24 |send count:1997 | recv count: 1996 |total Time:70.343771 |compute Time:0.000187 |commuTime:67.903424 |Sync Time:1.441055 |IO Time:0.000000
rank:18 |send count:1997 | recv count: 1996 |total Time:70.347547 |compute Time:0.000179 |commuTime:68.882167 |Sync Time:0.477956 |IO Time:0.000000
rank:25 |send count:1997 | recv count: 1996 |total Time:70.343885 |compute Time:0.000207 |commuTime:67.869074 |Sync Time:1.475351 |IO Time:0.000000
rank:19 |send count:1997 | recv count: 1996 |total Time:70.347697 |compute Time:0.000182 |commuTime:68.846038 |Sync Time:0.514126 |IO Time:0.000000
rank:26 |send count:1997 | recv count: 1996 |total Time:70.346830 |compute Time:0.000226 |commuTime:67.960241 |Sync Time:1.384159 |IO Time:0.000000
rank:20 |send count:1997 | recv count: 1996 |total Time:70.342763 |compute Time:0.000198 |commuTime:68.958664 |Sync Time:0.401449 |IO Time:0.000000
rank:27 |send count:1997 | recv count: 1996 |total Time:70.346953 |compute Time:0.000168 |commuTime:67.979441 |Sync Time:1.365039 |IO Time:0.000000
rank:28 |send count:1997 | recv count: 1996 |total Time:70.347018 |compute Time:0.000189 |commuTime:67.959164 |Sync Time:1.385301 |IO Time:0.000000
rank:29 |send count:1997 | recv count: 1996 |total Time:70.347525 |compute Time:0.000196 |commuTime:68.012114 |Sync Time:1.332782 |IO Time:0.000000
rank:21 |send count:1997 | recv count: 1996 |total Time:70.343526 |compute Time:0.000210 |commuTime:68.851137 |Sync Time:0.509389 |IO Time:0.000000
rank:30 |send count:1997 | recv count: 1996 |total Time:70.345133 |compute Time:0.000171 |commuTime:67.985352 |Sync Time:1.359591 |IO Time:0.000000
rank:22 |send count:1997 | recv count: 1996 |total Time:70.344722 |compute Time:0.000182 |commuTime:68.935749 |Sync Time:0.424824 |IO Time:0.000000
rank:31 |send count:1997 | recv count: 1996 |total Time:70.345342 |compute Time:0.000190 |commuTime:68.009711 |Sync Time:1.320883 |IO Time:0.000000
rank:23 |send count:1997 | recv count: 1996 |total Time:70.345035 |compute Time:0.000203 |commuTime:68.761322 |Sync Time:0.584542 |IO Time:0.000000
rank:40 |send count:1997 | recv count: 1996 |total Time:70.344621 |compute Time:0.000174 |commuTime:67.772852 |Sync Time:1.539475 |IO Time:0.000000
rank:32 |send count:1997 | recv count: 1996 |total Time:70.346546 |compute Time:0.000210 |commuTime:68.676630 |Sync Time:0.652699 |IO Time:0.000000
rank:41 |send count:1997 | recv count: 1996 |total Time:70.344951 |compute Time:0.000200 |commuTime:67.682086 |Sync Time:1.630208 |IO Time:0.000000
rank:33 |send count:1997 | recv count: 1996 |total Time:70.346819 |compute Time:0.000211 |commuTime:68.733796 |Sync Time:0.595539 |IO Time:0.000000
rank:42 |send count:1997 | recv count: 1996 |total Time:70.347663 |compute Time:0.000210 |commuTime:67.829588 |Sync Time:1.482728 |IO Time:0.000000
rank:34 |send count:1997 | recv count: 1996 |total Time:70.347325 |compute Time:0.000217 |commuTime:68.960673 |Sync Time:0.368657 |IO Time:0.000000
rank:43 |send count:1997 | recv count: 1996 |total Time:70.347771 |compute Time:0.000203 |commuTime:67.934139 |Sync Time:1.378184 |IO Time:0.000000
rank:35 |send count:1997 | recv count: 1996 |total Time:70.347505 |compute Time:0.000169 |commuTime:68.792452 |Sync Time:0.536880 |IO Time:0.000000
rank:44 |send count:1997 | recv count: 1996 |total Time:70.344262 |compute Time:0.000229 |commuTime:67.978169 |Sync Time:1.334130 |IO Time:0.000000
rank:36 |send count:1997 | recv count: 1996 |total Time:70.348029 |compute Time:0.000223 |commuTime:68.894866 |Sync Time:0.434607 |IO Time:0.000000
rank:45 |send count:1997 | recv count: 1996 |total Time:70.344393 |compute Time:0.000214 |commuTime:67.796702 |Sync Time:1.515602 |IO Time:0.000000
rank:37 |send count:1997 | recv count: 1996 |total Time:70.348430 |compute Time:0.000186 |commuTime:68.634126 |Sync Time:0.695397 |IO Time:0.000000
rank:46 |send count:1997 | recv count: 1996 |total Time:70.344306 |compute Time:0.000220 |commuTime:67.963150 |Sync Time:1.349131 |IO Time:0.000000
rank:38 |send count:1997 | recv count: 1996 |total Time:70.349348 |compute Time:0.000214 |commuTime:68.918008 |Sync Time:0.411493 |IO Time:0.000000
rank:47 |send count:1997 | recv count: 1996 |total Time:70.344335 |compute Time:0.000196 |commuTime:67.770132 |Sync Time:1.526252 |IO Time:0.000000
rank:39 |send count:1997 | recv count: 1996 |total Time:70.349405 |compute Time:0.000193 |commuTime:68.653837 |Sync Time:0.659588 |IO Time:0.000000
rank:56 |send count:1997 | recv count: 1996 |total Time:70.348747 |compute Time:0.000215 |commuTime:67.373862 |Sync Time:1.887458 |IO Time:0.000000
rank:48 |send count:1997 | recv count: 1996 |total Time:70.347337 |compute Time:0.000211 |commuTime:68.298079 |Sync Time:0.998321 |IO Time:0.000000
rank:57 |send count:1997 | recv count: 1996 |total Time:70.349043 |compute Time:0.000185 |commuTime:67.479343 |Sync Time:1.782266 |IO Time:0.000000
rank:58 |send count:1997 | recv count: 1996 |total Time:70.348550 |compute Time:0.000220 |commuTime:67.432664 |Sync Time:1.828933 |IO Time:0.000000
rank:59 |send count:1997 | recv count: 1996 |total Time:70.348830 |compute Time:0.000182 |commuTime:67.419520 |Sync Time:1.842108 |IO Time:0.000000
rank:60 |send count:1997 | recv count: 1996 |total Time:70.346115 |compute Time:0.000216 |commuTime:67.297440 |Sync Time:1.964154 |IO Time:0.000000
rank:61 |send count:1997 | recv count: 1996 |total Time:70.346767 |compute Time:0.000219 |commuTime:67.614232 |Sync Time:1.647333 |IO Time:0.000000
rank:62 |send count:1997 | recv count: 1996 |total Time:70.346947 |compute Time:0.000182 |commuTime:67.418247 |Sync Time:1.843371 |IO Time:0.000000
rank:63 |send count:1997 | recv count: 1996 |total Time:70.347075 |compute Time:0.000204 |commuTime:67.160015 |Sync Time:2.078897 |IO Time:0.000000
rank:72 |send count:1997 | recv count: 1996 |total Time:70.347638 |compute Time:0.000197 |commuTime:66.876859 |Sync Time:2.298763 |IO Time:0.000000
