rank:59 |send count:1997 | recv count: 1996 |total Time:21.433937 |compute Time:0.000173 |commuTime:19.074369 |Sync Time:0.242870 |IO Time:0.000000
rank:387 |send count:1997 | recv count: 1996 |total Time:21.432007 |compute Time:0.000141 |commuTime:18.038859 |Sync Time:0.162556 |IO Time:0.000000
rank:317 |send count:1997 | recv count: 1996 |total Time:21.441542 |compute Time:0.000146 |commuTime:18.097643 |Sync Time:0.240073 |IO Time:0.000000
rank:1 |send count:1997 | recv count: 1996 |total Time:21.430583 |compute Time:0.000321 |commuTime:19.342867 |Sync Time:0.217153 |IO Time:0.000000
rank:51 |send count:1997 | recv count: 1996 |total Time:21.436225 |compute Time:0.000162 |commuTime:19.175429 |Sync Time:0.208924 |IO Time:0.000000
rank:395 |send count:1997 | recv count: 1996 |total Time:21.437416 |compute Time:0.000148 |commuTime:17.935550 |Sync Time:0.210459 |IO Time:0.000000
rank:427 |send count:1997 | recv count: 1996 |total Time:21.435507 |compute Time:0.000130 |commuTime:17.897104 |Sync Time:0.159656 |IO Time:0.000000
rank:441 |send count:1997 | recv count: 1996 |total Time:21.437625 |compute Time:0.000125 |commuTime:17.798394 |Sync Time:0.225940 |IO Time:0.000000
rank:14 |send count:1997 | recv count: 1996 |total Time:21.436866 |compute Time:0.000185 |commuTime:19.269580 |Sync Time:0.251313 |IO Time:0.000000
rank:15 |send count:1997 | recv count: 1996 |total Time:21.439096 |compute Time:0.000187 |commuTime:19.318682 |Sync Time:0.201211 |IO Time:0.000000
rank:34 |send count:1997 | recv count: 1996 |total Time:21.437323 |compute Time:0.000181 |commuTime:19.280044 |Sync Time:0.185620 |IO Time:0.000000
rank:53 |send count:1997 | recv count: 1996 |total Time:21.440137 |compute Time:0.000172 |commuTime:19.132956 |Sync Time:0.222030 |IO Time:0.000000
rank:126 |send count:1997 | recv count: 1996 |total Time:21.437099 |compute Time:0.000173 |commuTime:18.826097 |Sync Time:0.211778 |IO Time:0.000000
